,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20
2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2021-01-06,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21
2021-01-07,154,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,21,0,35
2021-01-08,343,7,14,0,0,0,0,21,0,0,14,0,14,0,0,0,49,7,77
2021-01-09,574,7,21,0,0,0,0,35,7,0,28,7,14,0,0,0,105,7,126
2021-01-10,679,7,28,0,0,0,0,49,7,0,28,7,21,0,0,7,119,7,147
2021-01-11,924,14,35,0,0,0,0,56,14,0,42,14,28,0,0,7,175,7,196
2021-01-12,1260,14,56,0,0,0,7,77,21,0,49,14,35,0,7,7,217,14,252
2021-01-13,1526,21,77,0,0,0,14,98,21,0,56,21,49,0,7,14,273,14,322
2021-01-14,2016,28,98,7,0,0,14,133,42,7,70,28,56,0,14,21,343,21,406
2021-01-15,2814,42,126,7,0,0,21,175,56,7,105,28,77,0,21,28,448,28,595
2021-01-16,3262,56,147,14,7,0,28,217,98,14,119,35,91,7,21,28,511,28,693
2021-01-17,3451,56,154,14,7,7,28,231,98,14,133,35,98,7,21,28,553,35,728
2021-01-18,3808,63,168,14,7,7,28,245,105,14,140,42,105,7,21,35,616,35,791
2021-01-19,4186,77,189,14,7,7,28,266,126,14,154,49,119,7,28,42,693,42,882
2021-01-20,4669,84,217,14,7,7,35,294,133,21,168,56,133,7,28,49,777,42,987
2021-01-21,6195,105,259,14,7,14,35,336,147,21,203,63,147,7,28,49,973,63,1218
2021-01-22,7546,126,350,21,7,14,42,441,203,28,231,84,182,14,42,63,1183,70,1491
2021-01-23,9086,161,455,28,14,21,49,623,231,42,301,98,203,21,70,84,1414,84,1750
2021-01-24,9786,175,476,28,14,21,56,665,245,49,322,105,210,21,77,91,1533,91,1883
2021-01-25,10892,196,539,35,21,21,56,742,273,49,357,119,231,21,84,98,1652,98,2030
2021-01-26,12222,231,686,35,21,28,63,875,294,56,399,161,273,28,91,119,1869,119,2275
2021-01-27,13853,259,826,42,28,28,77,973,336,84,455,189,301,35,105,140,2163,126,2569
2021-01-28,15400,294,959,49,35,35,91,1085,427,98,511,210,336,35,119,168,2548,147,2863
2021-01-29,17297,350,1148,56,42,49,98,1225,490,140,581,245,378,42,133,210,2968,168,3311
2021-01-30,20139,406,1358,63,42,56,119,1428,567,147,665,287,427,63,154,238,3507,196,3878
2021-01-31,21098,448,1449,70,42,63,126,1603,602,161,756,301,441,63,168,266,3724,210,4081
2021-02-01,23345,525,1610,77,42,70,140,2268,679,175,952,343,476,70,203,308,4109,224,4403
2021-02-02,25746,595,1764,84,49,77,154,2604,728,189,1085,378,511,84,217,350,4536,238,4732
2021-02-03,27986,693,2023,105,56,84,175,2877,791,224,1239,434,581,84,259,406,4998,259,5096
