,False,True
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,7,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,14,0
2021-01-03,14,0
2021-01-04,42,0
2021-01-05,77,7
2021-01-06,119,7
2021-01-07,245,14
2021-01-08,560,21
2021-01-09,945,42
2021-01-10,1113,49
2021-01-11,1484,77
2021-01-12,1988,98
2021-01-13,2436,133
2021-01-14,3178,175
2021-01-15,4375,266
2021-01-16,5103,322
2021-01-17,5397,336
2021-01-18,5908,385
2021-01-19,6545,434
2021-01-20,7273,504
2021-01-21,9303,651
2021-01-22,11389,798
2021-01-23,13818,973
2021-01-24,14854,1029
2021-01-25,16429,1134
2021-01-26,18606,1288
2021-01-27,21147,1491
2021-01-28,23751,1708
2021-01-29,27020,1960
2021-01-30,31549,2247
2021-01-31,33383,2338
2021-02-01,37492,2562
2021-02-02,41314,2870
2021-02-03,45276,3129
2021-02-04,54341,3780
2021-02-05,74116,5068
2021-02-06,101717,6713
2021-02-07,117803,7637
2021-02-08,135555,8750
2021-02-09,158725,10276
2021-02-10,189798,12173
2021-02-11,231714,14777
2021-02-12,292670,18508
2021-02-13,372008,23086
2021-02-14,404635,24920
2021-02-15,443198,27013
2021-02-16,485317,29351
2021-02-17,521871,31346
2021-02-18,559090,33397
2021-02-19,587510,34909
2021-02-20,615216,36484
2021-02-21,626143,37079
2021-02-22,640087,37849
2021-02-23,653261,38647
2021-02-24,666449,39382
2021-02-25,681135,40243
2021-02-26,694393,40992
2021-02-27,705089,41594
2021-02-28,710269,41853
2021-03-01,715141,42161
2021-03-02,720587,42476
2021-03-03,726866,42868
2021-03-04,734503,43393
2021-03-05,743309,44009
2021-03-06,751359,44499
2021-03-07,753676,44632
2021-03-08,757428,44877
2021-03-09,760354,45059
2021-03-10,763469,45269
2021-03-11,766514,45479
2021-03-12,770490,45745
2021-03-13,775859,46074
2021-03-14,778624,46235
2021-03-15,781592,46445
2021-03-16,784504,46634
2021-03-17,787024,46816
2021-03-18,789509,46998
2021-03-19,792302,47187
2021-03-20,795144,47362
2021-03-21,796250,47432
2021-03-22,797412,47502
2021-03-23,798623,47579
2021-03-24,799064,47607
2021-03-25,799064,47607
total,1323840,76258
