,1,2,3,4,5
2020-12-17,0,0,0,0,0
2020-12-18,0,0,0,0,0
2020-12-19,0,0,0,0,0
2020-12-20,0,0,0,0,0
2020-12-21,0,0,0,0,0
2020-12-22,0,0,0,0,0
2020-12-23,0,0,0,0,0
2020-12-24,0,0,0,0,0
2020-12-25,0,0,0,0,0
2020-12-26,0,0,0,0,0
2020-12-27,0,0,0,0,0
2020-12-28,0,0,0,0,0
2020-12-29,0,0,0,0,0
2020-12-30,0,0,0,0,0
2020-12-31,0,0,0,0,0
2021-01-01,0,0,0,7,0
2021-01-02,7,0,0,7,0
2021-01-03,7,0,0,7,0
2021-01-04,14,21,7,14,14
2021-01-05,21,35,28,28,21
2021-01-06,35,56,49,42,42
2021-01-07,63,105,84,98,84
2021-01-08,140,217,203,217,168
2021-01-09,210,301,301,308,280
2021-01-10,245,329,343,378,336
2021-01-11,350,469,462,525,490
2021-01-12,483,623,623,700,644
2021-01-13,630,798,770,917,826
2021-01-14,819,1022,994,1162,1036
2021-01-15,1036,1253,1274,1512,1491
2021-01-16,1232,1449,1470,1729,1701
2021-01-17,1302,1533,1589,1834,1792
2021-01-18,1449,1701,1778,2023,1974
2021-01-19,1596,1827,1946,2219,2142
2021-01-20,1785,2037,2114,2422,2359
2021-01-21,2023,2310,2471,2730,2744
2021-01-22,2324,2667,2877,3150,3213
2021-01-23,2597,2975,3276,3542,3598
2021-01-24,2723,3108,3409,3710,3766
2021-01-25,2877,3311,3640,3948,3976
2021-01-26,3059,3507,3878,4221,4256
2021-01-27,3276,3773,4151,4564,4606
2021-01-28,3472,4046,4410,4928,4956
2021-01-29,3696,4319,4760,5264,5320
2021-01-30,3864,4529,5047,5558,5635
2021-01-31,3997,4662,5201,5740,5817
2021-02-01,4158,4851,5446,6083,6104
2021-02-02,4354,5117,5684,6349,6314
2021-02-03,4606,5446,5943,6636,6587
2021-02-04,5040,6013,6503,7203,7042
2021-02-05,5516,6755,7175,7882,7651
2021-02-06,5908,7308,7819,8596,8435
2021-02-07,6090,7623,8309,8939,8813
2021-02-08,6363,7959,8659,9359,9212
2021-02-09,6671,8337,9121,9905,9814
2021-02-10,7056,8806,9646,10458,10381
2021-02-11,7399,9408,10297,11109,11025
2021-02-12,8155,10535,11739,12530,12355
2021-02-13,9275,11816,13398,14294,14168
2021-02-14,9800,12586,14329,15519,15687
2021-02-15,10416,13447,15204,16604,16863
2021-02-16,11004,14280,16163,17689,18011
2021-02-17,11522,15078,17115,18669,18928
2021-02-18,12250,16149,18256,19964,20041
2021-02-19,13111,17199,19418,21707,21693
2021-02-20,14350,18802,21434,23919,24241
2021-02-21,14756,19222,21959,24591,24808
2021-02-22,15302,19936,22890,25578,26033
2021-02-23,16016,20853,24115,26957,27643
2021-02-24,16912,22337,26306,30163,31892
2021-02-25,18347,24633,29519,34727,37772
2021-02-26,20468,28084,34279,40796,44842
2021-02-27,22995,31549,39298,47089,51919
2021-02-28,24724,33992,42826,51576,57540
2021-03-01,26572,36974,47439,57281,64491
2021-03-02,29246,41020,53207,64246,72296
2021-03-03,32935,45997,60025,72331,81991
2021-03-04,37520,52290,68068,81872,93541
2021-03-05,42931,59654,77588,93275,107401
2021-03-06,49483,67683,87521,104762,120190
2021-03-07,52955,71841,92757,110866,127848
2021-03-08,57008,77525,99456,118839,137046
2021-03-09,60872,82782,105658,125979,145376
2021-03-10,64617,87913,111797,133112,153167
2021-03-11,68257,92582,117327,138978,159971
2021-03-12,72345,97755,123627,145642,167790
2021-03-13,78967,105014,131677,154245,177205
2021-03-14,81760,108269,135709,158396,181993
2021-03-15,85092,112308,140168,163044,187047
2021-03-16,88144,115955,144375,167251,191541
2021-03-17,91413,119063,147630,170877,195447
2021-03-18,94017,122003,150703,174118,199073
2021-03-19,97482,125489,154357,178087,202972
2021-03-20,101794,129892,159124,182420,206955
2021-03-21,103404,131509,161028,184051,208600
2021-03-22,104685,132923,162393,185451,209979
2021-03-23,105994,134169,163548,186606,211099
2021-03-24,106463,134610,163996,187040,211477
2021-03-25,106463,134610,163996,187040,211477
total,186018,220661,248605,271033,296744
