,False,True
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,0,0
2020-12-11,0,0
2020-12-12,0,0
2020-12-13,0,0
2020-12-14,0,0
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,0,0
2021-01-01,14,0
2021-01-02,21,0
2021-01-03,21,0
2021-01-04,28,0
2021-01-05,42,0
2021-01-06,63,0
2021-01-07,91,0
2021-01-08,245,7
2021-01-09,427,14
2021-01-10,525,14
2021-01-11,728,21
2021-01-12,1015,35
2021-01-13,1386,49
2021-01-14,1799,63
2021-01-15,2373,77
2021-01-16,2800,91
2021-01-17,2947,98
2021-01-18,3304,112
2021-01-19,3724,119
2021-01-20,4319,147
2021-01-21,5327,182
2021-01-22,6825,245
2021-01-23,8001,280
2021-01-24,8631,301
2021-01-25,9576,329
2021-01-26,10990,371
2021-01-27,12733,441
2021-01-28,14252,497
2021-01-29,16079,546
2021-01-30,17906,609
2021-01-31,18739,630
2021-02-01,20195,672
2021-02-02,22015,728
2021-02-03,24619,791
2021-02-04,30534,1008
2021-02-05,38920,1351
2021-02-06,52437,1799
2021-02-07,60459,2114
2021-02-08,70217,2436
2021-02-09,82705,2884
2021-02-10,106673,3619
2021-02-11,136787,4578
2021-02-12,175294,5810
2021-02-13,235753,7742
2021-02-14,263886,8568
2021-02-15,297759,9646
2021-02-16,329931,10619
2021-02-17,359583,11452
2021-02-18,388962,12271
2021-02-19,414547,13013
2021-02-20,439614,13776
2021-02-21,450296,14119
2021-02-22,465409,14546
2021-02-23,478331,14924
2021-02-24,492632,15351
2021-02-25,507409,15757
2021-02-26,521213,16191
2021-02-27,531706,16471
2021-02-28,538258,16632
2021-03-01,543214,16779
2021-03-02,548366,16933
2021-03-03,554393,17115
2021-03-04,563304,17367
2021-03-05,572558,17647
2021-03-06,580832,17927
2021-03-07,582820,17983
2021-03-08,586082,18088
2021-03-09,589106,18179
2021-03-10,591899,18249
2021-03-11,594461,18340
2021-03-12,598556,18473
2021-03-13,603575,18634
2021-03-14,606214,18718
2021-03-15,609560,18837
2021-03-16,612353,18921
2021-03-17,614446,18984
total,1040578,32494
