,False,True
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,7,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,14,0
2021-01-03,14,0
2021-01-04,35,7
2021-01-05,70,7
2021-01-06,112,14
2021-01-07,231,28
2021-01-08,504,84
2021-01-09,847,133
2021-01-10,994,161
2021-01-11,1351,203
2021-01-12,1799,273
2021-01-13,2205,343
2021-01-14,2863,476
2021-01-15,3969,651
2021-01-16,4634,763
2021-01-17,4886,819
2021-01-18,5362,903
2021-01-19,5950,994
2021-01-20,6629,1113
2021-01-21,8442,1477
2021-01-22,10360,1792
2021-01-23,12523,2226
2021-01-24,13426,2408
2021-01-25,14868,2646
2021-01-26,16807,3017
2021-01-27,19152,3423
2021-01-28,21483,3906
2021-01-29,24353,4550
2021-01-30,28336,5327
2021-01-31,29967,5621
2021-02-01,33614,6307
2021-02-02,37023,7014
2021-02-03,40572,7693
2021-02-04,48657,9331
2021-02-05,66213,12796
2021-02-06,90454,17724
2021-02-07,104713,20496
2021-02-08,120519,23562
2021-02-09,141022,27664
2021-02-10,168581,32977
2021-02-11,205912,40138
2021-02-12,259875,50582
2021-02-13,330099,64106
2021-02-14,359268,69363
2021-02-15,393708,75502
2021-02-16,431529,82012
2021-02-17,464289,87598
2021-02-18,497623,93443
2021-02-19,523180,97734
2021-02-20,548009,102088
2021-02-21,557921,103677
2021-02-22,570563,105714
2021-02-23,582407,107800
2021-02-24,594251,109865
2021-02-25,607579,112070
2021-02-26,619577,114072
2021-02-27,629195,115731
2021-02-28,633878,116473
2021-03-01,638344,117187
2021-03-02,643265,117999
2021-03-03,648942,118944
2021-03-04,655830,120176
2021-03-05,663838,121548
2021-03-06,671069,122843
2021-03-07,673183,123172
2021-03-08,676550,123788
2021-03-09,679133,124243
2021-03-10,681905,124705
2021-03-11,684544,125174
2021-03-12,685734,125370
2021-03-13,685734,125370
total,1184715,211008
