,F,M
2020-12-30,7,0
2020-12-31,14,0
2021-01-01,14,0
2021-01-02,28,7
2021-01-03,35,14
2021-01-04,49,14
2021-01-05,112,35
2021-01-06,182,91
2021-01-07,406,266
2021-01-08,595,413
2021-01-09,826,560
2021-01-10,994,679
2021-01-11,1134,791
2021-01-12,1155,805
2021-01-13,1176,819
2021-01-14,1183,826
2021-01-15,1183,826
2021-01-16,1190,833
2021-01-17,1190,833
2021-01-18,1190,833
2021-01-19,1204,840
2021-01-20,1204,847
2021-01-21,1204,847
2021-01-22,1204,847
2021-01-23,1204,847
2021-01-24,1204,847
2021-01-25,1211,847
2021-01-26,1211,847
2021-01-27,1211,847
2021-01-28,1211,854
2021-01-29,1218,861
2021-01-30,1246,882
2021-01-31,1267,896
2021-02-01,1274,903
2021-02-02,1274,910
2021-02-03,1288,910
2021-02-04,1288,917
2021-02-05,1295,924
2021-02-06,1295,924
2021-02-07,1302,931
2021-02-08,1302,931
2021-02-09,1316,931
2021-02-10,1365,980
2021-02-11,1386,1001
2021-02-12,1414,1029
2021-02-13,1435,1043
2021-02-14,1435,1050
2021-02-15,1435,1057
2021-02-16,1498,1127
2021-02-17,1533,1155
2021-02-18,1561,1169
2021-02-19,1596,1218
2021-02-20,1603,1225
2021-02-21,1610,1232
2021-02-22,1624,1239
2021-02-23,1673,1267
2021-02-24,1729,1309
2021-02-25,1785,1344
2021-02-26,1897,1456
2021-02-27,2016,1568
2021-02-28,2051,1589
2021-03-01,2093,1610
2021-03-02,2205,1708
2021-03-03,2415,1918
2021-03-04,2723,2205
2021-03-05,3157,2534
2021-03-06,3325,2681
2021-03-07,3332,2688
2021-03-08,3395,2737
2021-03-09,3521,2835
2021-03-10,4144,3430
2021-03-11,4739,3983
2021-03-12,5299,4494
2021-03-13,5726,4865
2021-03-14,5831,4956
2021-03-15,5964,5068
2021-03-16,6587,5607
2021-03-17,7679,6531
2021-03-18,9128,7777
2021-03-19,10689,9219
2021-03-20,12152,10493
2021-03-21,12677,10948
2021-03-22,13265,11487
2021-03-23,15722,13531
2021-03-24,20615,17948
2021-03-25,26838,23457
2021-03-26,32802,28497
2021-03-27,41153,35581
2021-03-28,43582,37667
2021-03-29,46368,40033
2021-03-30,53781,46627
2021-03-31,67830,59241
2021-04-01,85141,74704
2021-04-02,93310,81977
2021-04-03,98763,86625
2021-04-04,99043,86870
2021-04-05,99414,87206
2021-04-06,104321,91490
2021-04-07,123480,108934
2021-04-08,145250,128632
2021-04-09,164521,145908
2021-04-10,192472,170268
2021-04-11,201586,178185
2021-04-12,209818,185682
2021-04-13,221116,196189
2021-04-14,235970,209475
2021-04-15,255458,227010
2021-04-16,282401,252049
2021-04-17,311178,277340
2021-04-18,322245,287245
2021-04-19,330050,294637
2021-04-20,339689,303800
2021-04-21,350280,313306
total,458654,406504
