,False,True
2020-12-30,7,0
2020-12-31,21,0
2021-01-01,21,0
2021-01-02,35,0
2021-01-03,42,7
2021-01-04,56,7
2021-01-05,133,21
2021-01-06,238,35
2021-01-07,567,112
2021-01-08,833,168
2021-01-09,1148,238
2021-01-10,1393,287
2021-01-11,1610,315
2021-01-12,1645,315
2021-01-13,1673,322
2021-01-14,1680,322
2021-01-15,1694,322
2021-01-16,1701,322
2021-01-17,1701,322
2021-01-18,1701,322
2021-01-19,1722,322
2021-01-20,1722,329
2021-01-21,1729,329
2021-01-22,1729,329
2021-01-23,1729,329
2021-01-24,1729,329
2021-01-25,1729,329
2021-01-26,1729,329
2021-01-27,1729,329
2021-01-28,1736,329
2021-01-29,1743,336
2021-01-30,1785,343
2021-01-31,1820,350
2021-02-01,1827,350
2021-02-02,1834,350
2021-02-03,1848,350
2021-02-04,1855,350
2021-02-05,1862,357
2021-02-06,1862,357
2021-02-07,1869,357
2021-02-08,1876,357
2021-02-09,1883,364
2021-02-10,1960,385
2021-02-11,1995,392
2021-02-12,2044,399
2021-02-13,2072,406
2021-02-14,2072,413
2021-02-15,2086,413
2021-02-16,2184,434
2021-02-17,2247,441
2021-02-18,2282,448
2021-02-19,2345,462
2021-02-20,2359,469
2021-02-21,2373,469
2021-02-22,2387,476
2021-02-23,2450,490
2021-02-24,2520,511
2021-02-25,2604,525
2021-02-26,2793,560
2021-02-27,2975,609
2021-02-28,3024,616
2021-03-01,3073,623
2021-03-02,3255,658
2021-03-03,3612,721
2021-03-04,4116,812
2021-03-05,4746,938
2021-03-06,5005,994
2021-03-07,5019,1001
2021-03-08,5110,1029
2021-03-09,5299,1057
2021-03-10,6321,1253
2021-03-11,7273,1442
2021-03-12,8183,1617
2021-03-13,8813,1785
2021-03-14,8967,1813
2021-03-15,9163,1869
2021-03-16,10171,2023
2021-03-17,11823,2387
2021-03-18,14084,2821
2021-03-19,16576,3332
2021-03-20,18844,3801
2021-03-21,19649,3983
2021-03-22,20573,4179
2021-03-23,24395,4858
2021-03-24,32165,6405
2021-03-25,41916,8379
2021-03-26,51093,10206
2021-03-27,64029,12712
2021-03-28,67879,13377
2021-03-29,72177,14231
2021-03-30,83944,16464
2021-03-31,106260,20818
2021-04-01,133518,26334
2021-04-02,146370,28924
2021-04-03,154847,30548
2021-04-04,155274,30639
2021-04-05,155862,30751
2021-04-06,163527,32284
2021-04-07,194152,38255
2021-04-08,229033,44849
2021-04-09,259525,50897
2021-04-10,303373,59367
2021-04-11,317240,62524
2021-04-12,330176,65331
2021-04-13,348502,68796
2021-04-14,371896,73549
2021-04-15,402857,79604
2021-04-16,446677,87766
2021-04-17,492142,96376
2021-04-18,509593,99897
2021-04-19,522361,102326
2021-04-20,538139,105350
2021-04-21,555030,108556
total,724724,140434
