,False,True
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,7,0
2020-12-23,7,0
2020-12-24,7,0
2020-12-25,7,0
2020-12-26,7,0
2020-12-27,7,0
2020-12-28,7,0
2020-12-29,14,0
2020-12-30,14,7
2020-12-31,14,7
2021-01-01,28,7
2021-01-02,42,14
2021-01-03,42,14
2021-01-04,56,14
2021-01-05,63,14
2021-01-06,70,21
2021-01-07,315,63
2021-01-08,1568,364
2021-01-09,4396,1057
2021-01-10,5509,1344
2021-01-11,6755,1631
2021-01-12,11165,2702
2021-01-13,15631,3787
2021-01-14,21609,5278
2021-01-15,28035,6860
2021-01-16,35322,8638
2021-01-17,37807,9261
2021-01-18,42637,10451
2021-01-19,49028,12110
2021-01-20,55132,13769
2021-01-21,71533,17647
2021-01-22,94822,23562
2021-01-23,115353,28721
2021-01-24,121198,30268
2021-01-25,130270,32879
2021-01-26,141337,35910
2021-01-27,149793,38304
2021-01-28,157773,40600
2021-01-29,165067,42721
2021-01-30,169981,44142
2021-01-31,171472,44590
2021-02-01,174916,45668
2021-02-02,178864,46802
2021-02-03,182637,47971
2021-02-04,186599,49203
2021-02-05,190799,50463
2021-02-06,193781,51331
2021-02-07,195139,51765
2021-02-08,197547,52563
2021-02-09,200235,53403
2021-02-10,203518,54425
2021-02-11,206381,55328
2021-02-12,209153,56161
2021-02-13,210917,56693
2021-02-14,211603,56896
2021-02-15,212709,57232
2021-02-16,213640,57512
2021-02-17,214585,57813
2021-02-18,215481,58079
2021-02-19,216286,58310
2021-02-20,216734,58422
2021-02-21,216902,58471
2021-02-22,217287,58597
2021-02-23,217931,58793
2021-02-24,218533,58996
2021-02-25,219212,59227
2021-02-26,219842,59423
2021-02-27,220150,59521
2021-02-28,220227,59556
2021-03-01,220507,59654
2021-03-02,220913,59801
2021-03-03,221361,59948
2021-03-04,221928,60158
2021-03-05,222586,60354
2021-03-06,222964,60473
2021-03-07,223027,60501
2021-03-08,223230,60571
2021-03-09,223573,60669
2021-03-10,223930,60781
2021-03-11,224252,60872
2021-03-12,224672,61005
2021-03-13,224945,61110
2021-03-14,225036,61145
2021-03-15,225239,61222
2021-03-16,225491,61306
2021-03-17,225722,61390
2021-03-18,226037,61495
2021-03-19,226324,61586
2021-03-20,226555,61663
2021-03-21,226639,61677
2021-03-22,226779,61726
2021-03-23,227031,61789
2021-03-24,227297,61880
total,889378,225358
