,False,True
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,0,7
2021-01-01,0,7
2021-01-02,0,7
2021-01-03,0,7
2021-01-04,7,7
2021-01-05,35,42
2021-01-06,84,119
2021-01-07,133,182
2021-01-08,161,203
2021-01-09,196,259
2021-01-10,210,287
2021-01-11,224,294
2021-01-12,224,301
2021-01-13,224,301
2021-01-14,224,315
2021-01-15,224,315
2021-01-16,224,315
2021-01-17,224,315
2021-01-18,224,315
2021-01-19,224,315
2021-01-20,224,315
2021-01-21,224,315
2021-01-22,224,322
2021-01-23,224,322
2021-01-24,224,322
2021-01-25,224,322
2021-01-26,224,322
2021-01-27,224,322
2021-01-28,224,322
2021-01-29,238,392
2021-01-30,238,392
2021-01-31,238,399
2021-02-01,245,399
2021-02-02,245,420
2021-02-03,252,420
2021-02-04,252,427
2021-02-05,252,427
2021-02-06,252,434
2021-02-07,252,434
2021-02-08,252,434
2021-02-09,259,448
2021-02-10,259,462
2021-02-11,266,469
2021-02-12,287,602
2021-02-13,287,602
2021-02-14,287,602
2021-02-15,287,616
2021-02-16,287,637
2021-02-17,294,672
2021-02-18,308,679
2021-02-19,315,693
2021-02-20,315,714
2021-02-21,315,714
2021-02-22,329,819
2021-02-23,357,980
2021-02-24,371,994
2021-02-25,378,1015
2021-02-26,392,1064
2021-02-27,420,1190
2021-02-28,427,1232
2021-03-01,441,1330
2021-03-02,518,1715
2021-03-03,721,2338
2021-03-04,896,2940
2021-03-05,1022,3605
2021-03-06,1064,3759
2021-03-07,1071,3801
2021-03-08,1113,4102
2021-03-09,1176,4417
2021-03-10,1358,4998
2021-03-11,1561,5915
2021-03-12,1729,6706
2021-03-13,1792,6874
2021-03-14,1799,6916
2021-03-15,1897,7308
2021-03-16,2289,8603
2021-03-17,2814,10402
2021-03-18,2814,10402
total,40348,90783
