,1,2,3,4,5,6
2020-12-29,0,0,0,0,0,0
2020-12-30,0,0,0,0,0,0
2020-12-31,0,0,0,0,0,0
2021-01-01,0,0,0,0,0,0
2021-01-02,7,0,0,0,0,0
2021-01-03,7,0,0,0,0,7
2021-01-04,7,0,0,0,0,7
2021-01-05,49,0,0,0,0,35
2021-01-06,126,0,0,0,0,77
2021-01-07,203,0,0,0,0,112
2021-01-08,231,0,0,0,0,126
2021-01-09,287,0,0,0,0,161
2021-01-10,308,0,0,0,0,182
2021-01-11,329,0,0,0,0,182
2021-01-12,336,0,0,0,0,182
2021-01-13,336,0,0,0,0,182
2021-01-14,336,0,7,0,0,182
2021-01-15,336,0,7,0,0,189
2021-01-16,336,0,7,0,0,189
2021-01-17,343,0,7,0,0,189
2021-01-18,343,0,7,0,0,189
2021-01-19,343,0,7,0,0,189
2021-01-20,343,0,7,0,0,189
2021-01-21,343,0,7,0,0,189
2021-01-22,343,0,7,0,0,189
2021-01-23,343,0,7,0,0,189
2021-01-24,343,0,7,0,0,189
2021-01-25,343,0,7,0,0,189
2021-01-26,343,0,7,0,0,189
2021-01-27,343,0,7,0,0,189
2021-01-28,343,0,7,0,0,189
2021-01-29,413,0,7,0,0,203
2021-01-30,413,0,7,0,0,203
2021-01-31,420,0,7,0,0,203
2021-02-01,427,0,7,0,0,203
2021-02-02,434,0,7,0,0,217
2021-02-03,434,0,7,0,0,217
2021-02-04,441,0,7,0,0,217
2021-02-05,441,0,7,0,0,224
2021-02-06,441,0,7,0,0,231
2021-02-07,441,0,7,0,0,231
2021-02-08,448,0,7,0,0,231
2021-02-09,455,0,7,0,0,231
2021-02-10,469,0,7,0,0,238
2021-02-11,476,0,7,0,0,238
2021-02-12,595,0,7,0,0,273
2021-02-13,595,0,7,0,0,273
2021-02-14,595,0,7,0,0,273
2021-02-15,609,0,7,0,0,280
2021-02-16,616,0,7,0,0,280
2021-02-17,644,0,7,0,0,294
2021-02-18,658,0,7,0,0,308
2021-02-19,665,0,7,0,0,315
2021-02-20,686,0,7,0,0,315
2021-02-21,686,0,7,0,0,315
2021-02-22,749,0,7,0,0,378
2021-02-23,861,0,14,0,0,455
2021-02-24,868,0,14,0,0,469
2021-02-25,882,0,14,0,0,483
2021-02-26,917,0,14,0,7,504
2021-02-27,1008,0,14,0,7,567
2021-02-28,1029,0,14,0,7,595
2021-03-01,1078,7,21,7,7,644
2021-03-02,1344,7,21,7,7,840
2021-03-03,1862,7,21,7,14,1141
2021-03-04,2366,7,28,7,14,1400
2021-03-05,2800,7,28,14,14,1750
2021-03-06,2884,7,28,14,21,1855
2021-03-07,2912,7,28,14,21,1883
2021-03-08,3136,7,35,28,28,1974
2021-03-09,3339,7,35,28,28,2142
2021-03-10,3843,7,42,28,35,2387
2021-03-11,4543,14,49,35,35,2793
2021-03-12,5131,14,56,35,42,3157
2021-03-13,5264,14,56,35,42,3248
2021-03-14,5292,14,56,35,42,3262
2021-03-15,5565,14,63,35,42,3479
2021-03-16,6601,14,63,42,42,4116
2021-03-17,8036,21,70,42,49,4977
2021-03-18,8036,21,70,42,49,4977
total,80381,539,1491,952,476,47271
