,1,2,3,4,5,6
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0
2020-12-09,0,0,0,0,0,0
2020-12-10,0,0,0,0,0,0
2020-12-11,0,0,0,0,0,0
2020-12-12,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0
2020-12-14,0,0,0,0,0,0
2020-12-15,0,0,0,0,0,0
2020-12-16,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0
2020-12-24,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0
2020-12-29,0,0,0,0,0,0
2020-12-30,7,0,0,0,0,0
2020-12-31,7,0,0,0,0,7
2021-01-01,7,0,0,0,0,7
2021-01-02,21,0,0,0,0,7
2021-01-03,35,0,0,0,0,7
2021-01-04,63,0,0,0,0,14
2021-01-05,84,0,0,0,0,21
2021-01-06,119,0,0,0,0,28
2021-01-07,392,0,7,0,0,56
2021-01-08,1344,0,63,0,0,336
2021-01-09,2646,7,126,21,14,679
2021-01-10,3367,7,161,21,14,994
2021-01-11,4431,14,203,28,21,1533
2021-01-12,6188,28,252,49,28,2184
2021-01-13,8771,28,329,70,42,3605
2021-01-14,13986,42,539,119,70,5726
2021-01-15,20818,91,756,175,98,8575
2021-01-16,28203,140,994,245,133,12579
2021-01-17,29414,140,1057,259,147,13055
2021-01-18,32648,154,1253,287,161,14553
2021-01-19,37079,175,1470,343,189,16947
2021-01-20,46774,196,1750,413,238,20951
2021-01-21,90552,329,2737,693,420,40495
2021-01-22,153678,574,4123,1141,798,68712
2021-01-23,225001,770,5796,1540,1113,103817
2021-01-24,247891,882,6804,1750,1337,115612
2021-01-25,275618,1022,7861,2051,1491,128702
2021-01-26,308371,1155,8904,2352,1673,143535
2021-01-27,334285,1253,9793,2653,1848,157150
2021-01-28,366954,1372,10766,2961,2009,172858
2021-01-29,411194,1512,11697,3325,2205,193550
2021-01-30,454265,1666,12684,3619,2436,213304
2021-01-31,469357,1729,13076,3724,2520,220584
2021-02-01,491232,1813,13587,3885,2632,231322
2021-02-02,508774,1883,14084,4060,2737,240044
2021-02-03,520674,1932,14511,4221,2807,246176
2021-02-04,535451,2002,15029,4438,2898,253288
2021-02-05,551355,2100,15582,4739,3031,261170
2021-02-06,567014,2177,16163,4928,3122,269521
2021-02-07,573902,2219,16394,5019,3171,273140
2021-02-08,581021,2261,16674,5138,3227,276892
2021-02-09,587258,2296,16926,5285,3276,280441
2021-02-10,592648,2338,17192,5432,3318,283381
2021-02-11,597170,2373,17451,5593,3346,285852
2021-02-12,601629,2422,17703,5754,3381,288169
2021-02-13,605808,2457,17941,5894,3409,290353
2021-02-14,607061,2471,18032,5950,3423,291060
2021-02-15,608636,2492,18144,6013,3444,291942
2021-02-16,609868,2499,18221,6090,3458,292614
2021-02-17,610981,2513,18312,6153,3472,293195
2021-02-18,611996,2541,18410,6230,3486,293769
2021-02-19,612906,2555,18508,6293,3507,294322
2021-02-20,613725,2569,18606,6342,3521,294721
2021-02-21,613956,2576,18641,6356,3521,294854
2021-02-22,614411,2576,18704,6405,3528,295127
2021-02-23,614985,2583,18753,6433,3535,295456
2021-02-24,615615,2583,18816,6489,3549,295820
2021-02-25,616385,2583,18872,6531,3549,296261
2021-02-26,617029,2597,18935,6573,3563,296611
2021-02-27,617484,2597,19019,6608,3570,296877
2021-02-28,617694,2604,19061,6622,3577,296982
2021-03-01,618044,2604,19096,6657,3577,297157
2021-03-02,618478,2611,19138,6685,3584,297409
2021-03-03,618982,2618,19201,6727,3598,297668
2021-03-04,619682,2632,19285,6790,3612,298088
2021-03-05,620508,2646,19369,6860,3626,298564
2021-03-06,621110,2660,19460,6930,3640,298907
2021-03-07,621292,2667,19481,6958,3647,298998
2021-03-08,621607,2674,19523,6979,3647,299173
2021-03-09,621957,2681,19572,7014,3647,299355
2021-03-10,622286,2688,19628,7056,3661,299551
2021-03-11,622643,2695,19677,7105,3668,299754
2021-03-12,623049,2702,19733,7147,3675,299985
2021-03-13,623462,2709,19796,7189,3689,300230
2021-03-14,623602,2716,19817,7210,3689,300335
2021-03-15,623868,2716,19852,7231,3696,300496
2021-03-16,624148,2723,19894,7259,3710,300657
2021-03-17,624407,2730,19929,7287,3717,300811
2021-03-18,624617,2730,19964,7308,3717,300888
2021-03-19,624820,2737,19992,7336,3724,300965
2021-03-20,625044,2737,20027,7357,3731,301056
2021-03-21,625100,2744,20041,7364,3738,301091
2021-03-22,625212,2744,20055,7385,3745,301133
2021-03-23,625345,2744,20069,7399,3745,301203
2021-03-24,625429,2744,20083,7420,3745,301238
total,1267847,6888,50498,21231,9555,614152
