,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,0,0
2020-12-11,0,0
2020-12-12,0,0
2020-12-13,0,0
2020-12-14,0,0
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,7,0
2020-12-28,7,0
2020-12-29,7,0
2020-12-30,7,0
2020-12-31,14,0
2021-01-01,14,0
2021-01-02,35,0
2021-01-03,42,0
2021-01-04,84,0
2021-01-05,112,0
2021-01-06,147,0
2021-01-07,427,14
2021-01-08,1750,70
2021-01-09,3388,168
2021-01-10,4417,231
2021-01-11,6006,308
2021-01-12,8393,434
2021-01-13,12327,623
2021-01-14,19656,952
2021-01-15,29218,1414
2021-01-16,40411,1953
2021-01-17,42105,2037
2021-01-18,46858,2254
2021-01-19,53634,2611
2021-01-20,67053,3241
2021-01-21,128926,6167
2021-01-22,218190,10472
2021-01-23,321986,15540
2021-01-24,356636,17122
2021-01-25,397145,18949
2021-01-26,444178,21161
2021-01-27,483329,22988
2021-01-28,531083,25109
2021-01-29,594867,27839
2021-01-30,656509,30583
2021-01-31,678587,31507
2021-02-01,710647,32886
2021-02-02,736631,33971
2021-02-03,754579,34741
2021-02-04,776391,35700
2021-02-05,800219,36715
2021-02-06,824138,37737
2021-02-07,834666,38136
2021-02-08,845544,38605
2021-02-09,855344,39074
2021-02-10,863786,39459
2021-02-11,870905,39809
2021-02-12,877856,40124
2021-02-13,884380,40383
2021-02-14,886438,40481
2021-02-15,888979,40607
2021-02-16,890974,40698
2021-02-17,892766,40782
2021-02-18,894481,40866
2021-02-19,896063,40943
2021-02-20,897400,41006
2021-02-21,897792,41020
2021-02-22,898583,41062
2021-02-23,899535,41111
2021-02-24,900592,41174
2021-02-25,901852,41244
2021-02-26,902888,41321
2021-02-27,903686,41370
2021-02-28,904036,41384
2021-03-01,904603,41412
2021-03-02,905359,41440
2021-03-03,906199,41489
2021-03-04,907403,41531
2021-03-05,908796,41615
2021-03-06,909867,41671
2021-03-07,910175,41685
2021-03-08,910693,41713
2021-03-09,911253,41734
2021-03-10,911771,41776
2021-03-11,912100,41790
2021-03-12,912261,41790
total,1880760,85309
