,0,1,2,3,4,5
2020-12-16,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0
2020-12-24,0,7,0,0,0,0
2020-12-25,0,7,0,0,0,0
2020-12-26,0,7,0,0,0,0
2020-12-27,0,7,0,0,0,0
2020-12-28,0,7,0,0,0,0
2020-12-29,0,7,0,0,0,0
2020-12-30,0,7,0,0,0,0
2020-12-31,0,7,0,7,0,0
2021-01-01,0,21,0,7,0,0
2021-01-02,0,21,7,7,7,7
2021-01-03,0,28,7,7,7,7
2021-01-04,0,28,7,14,14,7
2021-01-05,0,28,7,21,14,7
2021-01-06,0,28,14,21,14,7
2021-01-07,0,70,84,112,56,63
2021-01-08,77,413,364,378,420,301
2021-01-09,154,714,973,1232,1239,1218
2021-01-10,182,805,1190,1512,1589,1645
2021-01-11,189,1050,1421,1876,1925,2016
2021-01-12,259,1624,2324,3248,3171,3346
2021-01-13,364,2359,3213,4543,4529,4543
2021-01-14,469,3346,4417,6125,6279,6419
2021-01-15,581,4452,5705,7763,8134,8449
2021-01-16,707,5481,6944,9597,10374,11088
2021-01-17,805,5936,7392,10297,11032,11851
2021-01-18,903,6734,8435,11725,12404,13153
2021-01-19,1022,7756,9842,13643,14119,15057
2021-01-20,1197,9016,11137,15169,15869,16835
2021-01-21,1603,11641,14595,19649,20776,21287
2021-01-22,2002,15295,19376,26138,27692,28329
2021-01-23,2464,18382,23513,32445,33782,33999
2021-01-24,2639,19306,24794,34167,35336,35742
2021-01-25,2842,21049,26943,37079,37975,37807
2021-01-26,3010,23107,29449,40677,41265,40313
2021-01-27,3192,25039,31493,43190,43659,42126
2021-01-28,3367,26740,33516,45563,45899,43946
2021-01-29,3556,28196,35287,47740,47992,45710
2021-01-30,3696,29190,36421,49203,49301,47026
2021-01-31,3738,29603,36771,49609,49658,47397
2021-02-01,3801,30359,37702,50673,50596,48181
2021-02-02,3857,31038,38605,51793,51772,49357
2021-02-03,3913,31920,39557,52794,52892,50316
2021-02-04,3983,32816,40467,54033,53970,51338
2021-02-05,4060,33796,41426,55223,55188,52381
2021-02-06,4102,34475,42189,56140,55965,53074
2021-02-07,4123,34846,42511,56511,56322,53424
2021-02-08,4179,35455,43099,57204,57050,53984
2021-02-09,4228,36169,43757,57939,57785,54649
2021-02-10,4284,37030,44646,58849,58674,55363
2021-02-11,4354,37800,45409,59647,59451,55986
2021-02-12,4410,38486,46151,60431,60207,56581
2021-02-13,4445,38899,46606,60963,60634,57015
2021-02-14,4452,39074,46774,61180,60746,57232
2021-02-15,4473,39354,47082,61495,61012,57477
2021-02-16,4487,39613,47348,61775,61208,57680
2021-02-17,4501,39865,47614,62041,61467,57883
2021-02-18,4522,40075,47866,62321,61677,58086
2021-02-19,4536,40355,48090,62552,61838,58212
2021-02-20,4564,40467,48209,62678,61922,58303
2021-02-21,4571,40523,48265,62720,61950,58324
2021-02-22,4585,40621,48370,62832,62055,58401
2021-02-23,4613,40796,48552,63000,62209,58534
2021-02-24,4620,40964,48734,63196,62335,58667
2021-02-25,4634,41125,48902,63413,62538,58828
2021-02-26,4655,41265,49098,63616,62692,58933
2021-02-27,4662,41363,49182,63700,62776,58982
2021-02-28,4662,41405,49210,63721,62790,59003
2021-03-01,4669,41482,49322,63784,62846,59052
2021-03-02,4676,41601,49434,63896,62979,59136
2021-03-03,4683,41748,49567,64022,63070,59227
2021-03-04,4704,41951,49721,64176,63189,59360
2021-03-05,4718,42147,49882,64379,63336,59493
2021-03-06,4725,42252,49980,64498,63420,59584
2021-03-07,4732,42280,50008,64519,63420,59591
2021-03-08,4732,42350,50057,64568,63483,59640
2021-03-09,4746,42455,50162,64673,63532,59703
2021-03-10,4753,42567,50260,64757,63630,59766
2021-03-11,4760,42651,50351,64834,63721,59822
2021-03-12,4774,42777,50470,64946,63805,59899
2021-03-13,4781,42875,50526,65044,63854,59969
2021-03-14,4788,42910,50554,65072,63875,59983
2021-03-15,4788,42966,50610,65128,63931,60018
2021-03-16,4795,43029,50673,65177,63994,60067
2021-03-17,4802,43092,50736,65219,64029,60095
total,19691,144578,187159,249291,257733,258958
