,False,True
2020-12-29,0,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,7,0
2021-01-03,14,0
2021-01-04,21,0
2021-01-05,77,0
2021-01-06,189,0
2021-01-07,294,0
2021-01-08,343,7
2021-01-09,427,7
2021-01-10,476,7
2021-01-11,497,7
2021-01-12,497,7
2021-01-13,497,7
2021-01-14,511,7
2021-01-15,511,7
2021-01-16,511,7
2021-01-17,511,7
2021-01-18,511,7
2021-01-19,511,7
2021-01-20,518,7
2021-01-21,518,7
2021-01-22,518,7
2021-01-23,518,7
2021-01-24,518,7
2021-01-25,518,7
2021-01-26,518,7
2021-01-27,518,7
2021-01-28,518,7
2021-01-29,595,14
2021-01-30,595,14
2021-01-31,602,14
2021-02-01,609,14
2021-02-02,637,14
2021-02-03,637,14
2021-02-04,637,14
2021-02-05,644,14
2021-02-06,651,14
2021-02-07,651,14
2021-02-08,651,14
2021-02-09,672,14
2021-02-10,686,14
2021-02-11,700,14
2021-02-12,854,14
2021-02-13,854,14
2021-02-14,854,14
2021-02-15,868,14
2021-02-16,889,14
2021-02-17,917,14
2021-02-18,931,28
2021-02-19,945,28
2021-02-20,966,35
2021-02-21,966,35
2021-02-22,1085,35
2021-02-23,1267,49
2021-02-24,1288,49
2021-02-25,1316,49
2021-02-26,1372,56
2021-02-27,1526,63
2021-02-28,1533,70
2021-03-01,1645,77
2021-03-02,2093,84
2021-03-03,2863,147
2021-03-04,3591,175
2021-03-05,4291,182
2021-03-06,4480,189
2021-03-07,4522,189
2021-03-08,4858,196
2021-03-09,5124,203
2021-03-10,5600,259
total,110138,20853
