,0,1,2,3,4,5
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0
2020-12-09,0,0,0,0,0,0
2020-12-10,0,0,0,0,0,0
2020-12-11,0,0,0,0,0,0
2020-12-12,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0
2020-12-14,0,0,0,0,0,0
2020-12-15,0,0,0,0,0,0
2020-12-16,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0
2020-12-24,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0
2020-12-29,0,0,0,0,0,0
2020-12-30,0,0,0,0,0,0
2020-12-31,0,0,0,0,0,0
2021-01-01,0,0,0,0,0,0
2021-01-02,0,0,0,7,0,0
2021-01-03,0,0,0,7,0,0
2021-01-04,0,7,7,7,0,0
2021-01-05,0,7,7,7,0,7
2021-01-06,0,7,14,14,7,7
2021-01-07,0,14,28,21,14,14
2021-01-08,0,35,56,56,42,49
2021-01-09,0,63,91,112,84,84
2021-01-10,0,70,105,140,119,98
2021-01-11,0,112,140,182,161,147
2021-01-12,14,161,189,252,231,196
2021-01-13,21,231,245,343,308,273
2021-01-14,28,301,343,434,392,364
2021-01-15,35,399,469,560,497,476
2021-01-16,49,525,553,637,567,546
2021-01-17,49,539,581,679,602,581
2021-01-18,63,602,651,749,679,651
2021-01-19,77,651,742,847,777,735
2021-01-20,84,791,847,959,903,875
2021-01-21,112,1015,1022,1176,1106,1071
2021-01-22,147,1267,1260,1512,1470,1400
2021-01-23,175,1463,1456,1820,1736,1617
2021-01-24,203,1561,1526,1981,1869,1771
2021-01-25,231,1708,1722,2226,2079,1939
2021-01-26,259,1918,1988,2590,2394,2212
2021-01-27,280,2205,2324,3073,2786,2485
2021-01-28,322,2520,2667,3416,3059,2751
2021-01-29,385,2849,3038,3857,3423,3066
2021-01-30,413,3171,3458,4228,3843,3381
2021-01-31,427,3290,3598,4445,4025,3577
2021-02-01,469,3500,3871,4781,4354,3885
2021-02-02,497,3773,4242,5208,4802,4207
2021-02-03,539,4151,4662,5740,5376,4942
2021-02-04,672,5257,5761,7084,6580,6181
2021-02-05,847,6468,7399,9163,8645,7756
2021-02-06,1246,8176,9639,12642,11669,10745
2021-02-07,1568,9429,11102,14329,13559,12467
2021-02-08,1785,10556,12880,16800,15764,14749
2021-02-09,2030,12047,15001,19418,19089,17878
2021-02-10,2436,15211,18935,24997,24528,24066
2021-02-11,3108,19691,23457,31290,32032,31661
2021-02-12,3773,24899,30492,40131,41265,40432
2021-02-13,4830,31626,40502,55370,56182,54901
2021-02-14,5285,34755,44849,61908,63595,61971
2021-02-15,5859,38598,50323,69223,72219,71190
2021-02-16,6468,41965,55867,76174,80234,79912
2021-02-17,7035,45276,60676,82411,87668,88109
2021-02-18,7644,48559,65954,88690,94815,95704
2021-02-19,8141,51247,70462,94521,101248,102074
2021-02-20,8673,54103,74431,101031,107037,108234
2021-02-21,8890,55251,76356,103572,109634,110845
2021-02-22,9170,56994,79051,107184,113239,114450
2021-02-23,9450,58674,81375,110285,116263,117334
2021-02-24,9737,60403,84021,113631,119609,120715
2021-02-25,10059,62328,86772,117061,122997,124089
2021-02-26,10297,64085,89376,120330,126245,127211
2021-02-27,10514,65702,91224,122738,128702,129451
2021-02-28,10654,66528,92435,124376,130179,130865
2021-03-01,10759,67326,93513,125594,131173,131796
2021-03-02,10955,68145,94661,126777,132230,132692
2021-03-03,11165,69181,95949,128219,133455,133700
2021-03-04,11445,70938,97881,130270,135184,135114
2021-03-05,11641,72758,99694,132482,137102,136696
2021-03-06,11802,74263,101276,134351,138957,138278
2021-03-07,11837,74704,101654,134799,139363,138614
2021-03-08,11914,75425,102319,135520,140035,139132
2021-03-09,11998,76048,102998,136227,140567,139629
2021-03-10,12040,76559,103628,136913,141085,140098
2021-03-11,12089,77112,104181,137466,141610,140546
2021-03-12,12173,77994,105056,138397,142401,141218
2021-03-13,12264,79247,106106,139531,143311,141981
2021-03-14,12334,79800,106715,140161,143745,142408
2021-03-15,12397,80598,107527,140889,144340,142919
2021-03-16,12460,81270,108192,141491,144851,143339
2021-03-17,12495,81816,108689,142023,145229,143647
2021-03-18,12551,82369,109256,142499,145691,144088
2021-03-19,12586,82936,109732,142954,146069,144431
2021-03-20,12656,83643,110383,143598,146559,144844
2021-03-21,12670,83832,110544,143801,146720,144984
2021-03-22,12698,84056,110817,144025,146895,145117
2021-03-23,12712,84322,111062,144228,147098,145264
2021-03-24,12740,84595,111293,144452,147259,145418
total,21602,153265,188692,236978,239708,232302
