,False,True
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,0,0
2020-12-11,0,0
2020-12-12,0,0
2020-12-13,0,0
2020-12-14,0,0
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,0,0
2021-01-01,14,0
2021-01-02,21,0
2021-01-03,21,0
2021-01-04,28,0
2021-01-05,42,0
2021-01-06,56,0
2021-01-07,91,7
2021-01-08,224,28
2021-01-09,392,49
2021-01-10,483,63
2021-01-11,651,98
2021-01-12,924,140
2021-01-13,1253,182
2021-01-14,1631,231
2021-01-15,2149,301
2021-01-16,2513,378
2021-01-17,2653,392
2021-01-18,2982,441
2021-01-19,3360,483
2021-01-20,3878,595
2021-01-21,4746,763
2021-01-22,6090,987
2021-01-23,7140,1141
2021-01-24,7700,1225
2021-01-25,8533,1379
2021-01-26,9779,1589
2021-01-27,11312,1862
2021-01-28,12593,2156
2021-01-29,14154,2478
2021-01-30,15771,2751
2021-01-31,16478,2898
2021-02-01,17724,3143
2021-02-02,19285,3465
2021-02-03,21532,3885
2021-02-04,26635,4907
2021-02-05,34076,6209
2021-02-06,45843,8281
2021-02-07,52885,9576
2021-02-08,61460,11088
2021-02-09,72492,12985
2021-02-10,93863,16317
2021-02-11,120694,20559
2021-02-12,154875,26131
2021-02-13,208999,34419
2021-02-14,234206,38171
2021-02-15,265125,42301
2021-02-16,294245,46382
2021-02-17,321125,50057
2021-02-18,347774,53606
2021-02-19,371021,56686
2021-02-20,393673,59850
2021-02-21,403487,61075
2021-02-22,417235,62867
2021-02-23,428932,64470
2021-02-24,441973,66157
2021-02-25,455406,67914
2021-02-26,467971,69587
2021-02-27,477456,70882
2021-02-28,483462,71596
2021-03-01,487970,72191
2021-03-02,492618,72849
2021-03-03,498029,73654
2021-03-04,506016,74830
2021-03-05,514297,76083
2021-03-06,521773,77168
2021-03-07,523586,77399
2021-03-08,526505,77847
2021-03-09,529207,78267
2021-03-10,531657,78680
2021-03-11,533995,79016
2021-03-12,537712,79541
2021-03-13,542213,80234
2021-03-14,544586,80591
2021-03-15,547652,81032
2021-03-16,550186,81431
2021-03-17,552160,81746
2021-03-18,554379,82082
2021-03-19,556318,82397
2021-03-20,558922,82775
2021-03-21,559671,82887
2021-03-22,560602,83013
2021-03-23,561554,83146
2021-03-24,562478,83286
total,934080,138474
