,False,True
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,0,0
2020-12-11,0,0
2020-12-12,0,0
2020-12-13,0,0
2020-12-14,0,0
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,0,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,14,0
2021-01-02,28,0
2021-01-03,28,0
2021-01-04,35,0
2021-01-05,49,0
2021-01-06,70,0
2021-01-07,98,0
2021-01-08,252,7
2021-01-09,441,14
2021-01-10,511,14
2021-01-11,707,21
2021-01-12,1008,35
2021-01-13,1379,49
2021-01-14,1799,63
2021-01-15,2373,77
2021-01-16,2793,91
2021-01-17,2947,98
2021-01-18,3304,112
2021-01-19,3710,119
2021-01-20,4312,147
2021-01-21,5313,182
2021-01-22,6839,245
2021-01-23,8015,280
2021-01-24,8645,301
2021-01-25,9597,336
2021-01-26,11011,378
2021-01-27,12761,448
2021-01-28,14287,504
2021-01-29,16114,560
2021-01-30,17934,616
2021-01-31,18760,644
2021-02-01,20244,686
2021-02-02,22078,742
2021-02-03,24668,812
2021-02-04,30583,1029
2021-02-05,38969,1379
2021-02-06,52346,1827
2021-02-07,60382,2135
2021-02-08,70126,2464
2021-02-09,82586,2912
2021-02-10,106547,3654
2021-02-11,136633,4613
2021-02-12,175168,5859
2021-02-13,235963,7819
2021-02-14,264054,8659
2021-02-15,297983,9751
2021-02-16,330477,10745
2021-02-17,360171,11585
2021-02-18,389543,12418
2021-02-19,415114,13167
2021-02-20,440146,13937
2021-02-21,450835,14294
2021-02-22,465906,14714
2021-02-23,478821,15099
2021-02-24,493087,15526
2021-02-25,507864,15946
2021-02-26,521668,16380
2021-02-27,532161,16660
2021-02-28,538692,16821
2021-03-01,543648,16968
2021-03-02,548786,17129
2021-03-03,554806,17318
2021-03-04,563703,17570
2021-03-05,572943,17857
2021-03-06,581245,18137
2021-03-07,583233,18193
2021-03-08,586488,18298
2021-03-09,589519,18389
2021-03-10,592312,18459
2021-03-11,594888,18550
2021-03-12,598997,18683
2021-03-13,604037,18844
2021-03-14,606690,18928
2021-03-15,610078,19054
2021-03-16,612934,19138
2021-03-17,615167,19208
2021-03-18,617638,19299
2021-03-19,619822,19383
2021-03-20,622713,19488
2021-03-21,623567,19509
2021-03-22,624610,19544
2021-03-23,625695,19565
2021-03-24,626787,19600
2021-03-25,627879,19649
2021-03-26,628957,19684
2021-03-27,630378,19733
2021-03-28,631029,19754
2021-03-29,631701,19782
2021-03-30,632492,19810
2021-03-31,633255,19831
2021-04-01,633717,19845
2021-04-02,633941,19859
2021-04-03,634186,19866
2021-04-04,634291,19866
2021-04-05,634361,19866
2021-04-06,634578,19873
2021-04-07,634879,19887
2021-04-08,635201,19894
2021-04-09,635544,19908
2021-04-10,635880,19922
2021-04-11,635999,19929
2021-04-12,636174,19929
2021-04-13,636363,19943
2021-04-14,636573,19943
2021-04-15,636769,19957
2021-04-16,636944,19964
2021-04-17,637133,19971
2021-04-18,637210,19971
2021-04-19,637301,19978
2021-04-20,637434,19992
2021-04-21,637595,19999
total,1039157,32774
