,False,True
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,7
2020-12-22,0,7
2020-12-23,0,7
2020-12-24,0,14
2020-12-25,0,14
2020-12-26,0,14
2020-12-27,0,14
2020-12-28,0,14
2020-12-29,0,14
2020-12-30,0,21
2020-12-31,0,21
2021-01-01,7,28
2021-01-02,14,49
2021-01-03,14,56
2021-01-04,14,70
2021-01-05,14,70
2021-01-06,14,77
2021-01-07,91,301
2021-01-08,497,1477
2021-01-09,1442,4109
2021-01-10,1799,5159
2021-01-11,2170,6349
2021-01-12,3647,10388
2021-01-13,5166,14483
2021-01-14,7280,19908
2021-01-15,9429,25823
2021-01-16,11907,32480
2021-01-17,12761,34748
2021-01-18,14336,39235
2021-01-19,16464,45199
2021-01-20,18410,51044
2021-01-21,24332,65499
2021-01-22,32431,86667
2021-01-23,39956,104895
2021-01-24,42007,110264
2021-01-25,44828,119175
2021-01-26,48475,129682
2021-01-27,51100,137949
2021-01-28,53508,145880
2021-01-29,55636,153237
2021-01-30,57309,157927
2021-01-31,57820,159369
2021-02-01,58786,162953
2021-02-02,59794,167076
2021-02-03,60739,171115
2021-02-04,61768,175308
2021-02-05,62937,179634
2021-02-06,63931,182525
2021-02-07,64337,183918
2021-02-08,64946,186550
2021-02-09,65660,189413
2021-02-10,66465,192948
2021-02-11,67235,195993
2021-02-12,67984,198877
2021-02-13,68509,200662
2021-02-14,68705,201355
2021-02-15,68999,202475
2021-02-16,69237,203462
2021-02-17,69475,204470
2021-02-18,69727,205401
2021-02-19,69923,206241
2021-02-20,70084,206654
2021-02-21,70133,206822
2021-02-22,70231,207228
2021-02-23,70392,207907
2021-02-24,70539,208579
2021-02-25,70735,209321
2021-02-26,70931,209951
2021-02-27,71015,210273
2021-02-28,71050,210357
2021-03-01,71120,210658
2021-03-02,71225,211113
2021-03-03,71358,211575
2021-03-04,71519,212191
2021-03-05,71701,212821
2021-03-06,71841,213178
2021-03-07,71869,213241
2021-03-08,71939,213437
2021-03-09,72030,213724
2021-03-10,72121,214018
total,313306,806351
