,False,True
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,7,0
2020-12-22,7,0
2020-12-23,7,0
2020-12-24,14,0
2020-12-25,14,0
2020-12-26,14,0
2020-12-27,14,0
2020-12-28,14,0
2020-12-29,21,0
2020-12-30,21,0
2020-12-31,21,0
2021-01-01,35,0
2021-01-02,56,0
2021-01-03,63,0
2021-01-04,70,7
2021-01-05,77,7
2021-01-06,84,7
2021-01-07,357,35
2021-01-08,1750,224
2021-01-09,4963,595
2021-01-10,6195,763
2021-01-11,7595,931
2021-01-12,12397,1638
2021-01-13,17325,2324
2021-01-14,23968,3220
2021-01-15,31087,4172
2021-01-16,39172,5208
2021-01-17,41944,5565
2021-01-18,47278,6286
2021-01-19,54369,7294
2021-01-20,61194,8267
2021-01-21,79226,10605
2021-01-22,105112,13986
2021-01-23,127974,16877
2021-01-24,134519,17759
2021-01-25,144739,19264
2021-01-26,157108,21049
2021-01-27,166600,22456
2021-01-28,175581,23807
2021-01-29,183806,25074
2021-01-30,189378,25858
2021-01-31,191093,26096
2021-02-01,195006,26726
2021-02-02,199479,27391
2021-02-03,203700,28161
2021-02-04,208138,28938
2021-02-05,212891,29680
2021-02-06,216279,30170
2021-02-07,217847,30408
2021-02-08,220619,30877
2021-02-09,223692,31381
2021-02-10,227458,31962
2021-02-11,230713,32515
2021-02-12,233835,33026
2021-02-13,235865,33299
2021-02-14,236642,33425
2021-02-15,237853,33621
2021-02-16,238910,33789
2021-02-17,239967,33985
2021-02-18,241003,34125
2021-02-19,241885,34279
2021-02-20,242389,34349
2021-02-21,242571,34377
2021-02-22,243012,34447
2021-02-23,243733,34573
2021-02-24,244433,34685
2021-02-25,245231,34825
2021-02-26,245952,34930
2021-02-27,246302,34993
2021-02-28,246400,35007
2021-03-01,246729,35049
2021-03-02,247212,35126
2021-03-03,247730,35210
2021-03-04,248395,35308
2021-03-05,249109,35413
2021-03-06,249557,35462
2021-03-07,249648,35469
2021-03-08,249865,35511
2021-03-09,250201,35553
2021-03-10,250537,35602
total,986384,133280
