,F,M
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,7,0
2020-12-23,7,0
2020-12-24,7,0
2020-12-25,7,0
2020-12-26,7,0
2020-12-27,7,0
2020-12-28,14,0
2020-12-29,14,7
2020-12-30,14,7
2020-12-31,14,7
2021-01-01,21,14
2021-01-02,35,28
2021-01-03,35,28
2021-01-04,42,35
2021-01-05,49,35
2021-01-06,56,35
2021-01-07,259,133
2021-01-08,1232,742
2021-01-09,3458,2093
2021-01-10,4305,2653
2021-01-11,5264,3255
2021-01-12,8575,5460
2021-01-13,12026,7616
2021-01-14,16590,10598
2021-01-15,21616,13636
2021-01-16,27195,17192
2021-01-17,29127,18382
2021-01-18,32872,20692
2021-01-19,37772,23891
2021-01-20,42742,26719
2021-01-21,55090,34734
2021-01-22,72758,46347
2021-01-23,88389,56462
2021-01-24,92848,59423
2021-01-25,100114,63889
2021-01-26,108892,69265
2021-01-27,115633,73416
2021-01-28,122059,77322
2021-01-29,128135,80745
2021-01-30,132097,83132
2021-01-31,133329,83853
2021-02-01,136297,85435
2021-02-02,139734,87136
2021-02-03,143024,88837
2021-02-04,146426,90650
2021-02-05,150045,92526
2021-02-06,152565,93884
2021-02-07,153699,94556
2021-02-08,155813,95690
2021-02-09,158158,96915
2021-02-10,161049,98364
2021-02-11,163583,99645
2021-02-12,165984,100877
2021-02-13,167489,101682
2021-02-14,168105,101962
2021-02-15,169043,102431
2021-02-16,169855,102844
2021-02-17,170688,103257
2021-02-18,171479,103649
2021-02-19,172179,103985
2021-02-20,172557,104181
2021-02-21,172683,104265
2021-02-22,173019,104440
2021-02-23,173572,104727
2021-02-24,174139,104979
2021-02-25,174734,105315
2021-02-26,175294,105595
2021-02-27,175560,105735
2021-02-28,175644,105763
2021-03-01,175896,105889
2021-03-02,176260,106078
2021-03-03,176638,106302
2021-03-04,177135,106568
2021-03-05,177674,106848
2021-03-06,177975,107044
2021-03-07,178038,107079
2021-03-08,178192,107184
2021-03-09,178437,107317
2021-03-10,178675,107464
total,646695,472969
