,False,True
2020-12-16,0,0
2020-12-17,7,0
2020-12-18,14,0
2020-12-19,14,0
2020-12-20,14,0
2020-12-21,28,0
2020-12-22,28,0
2020-12-23,49,0
2020-12-24,49,0
2020-12-25,49,0
2020-12-26,49,0
2020-12-27,49,0
2020-12-28,49,0
2020-12-29,49,0
2020-12-30,84,0
2020-12-31,91,0
2021-01-01,98,0
2021-01-02,119,0
2021-01-03,119,0
2021-01-04,133,0
2021-01-05,175,0
2021-01-06,224,0
2021-01-07,784,7
2021-01-08,3073,35
2021-01-09,6895,84
2021-01-10,8246,98
2021-01-11,12446,140
2021-01-12,17983,210
2021-01-13,26264,329
2021-01-14,39459,525
2021-01-15,54019,721
2021-01-16,66381,917
2021-01-17,72233,1001
2021-01-18,82649,1141
2021-01-19,94409,1337
2021-01-20,105791,1512
2021-01-21,133203,1960
2021-01-22,165235,2548
2021-01-23,194992,3003
2021-01-24,203924,3129
2021-01-25,216923,3360
2021-01-26,230489,3633
2021-01-27,243915,3920
2021-01-28,258160,4242
2021-01-29,270718,4529
2021-01-30,281638,4732
2021-01-31,284396,4795
2021-02-01,290045,4949
2021-02-02,295827,5096
2021-02-03,301630,5243
2021-02-04,308021,5397
2021-02-05,314510,5565
2021-02-06,319410,5677
2021-02-07,321727,5726
2021-02-08,325724,5859
2021-02-09,330281,5964
2021-02-10,335202,6118
2021-02-11,339619,6230
2021-02-12,344085,6335
2021-02-13,347074,6419
2021-02-14,348061,6454
2021-02-15,349734,6510
2021-02-16,351330,6552
2021-02-17,352779,6601
2021-02-18,354207,6636
2021-02-19,355369,6664
2021-02-20,356279,6685
2021-02-21,356587,6692
2021-02-22,357378,6706
2021-02-23,358323,6734
2021-02-24,359233,6769
2021-02-25,360192,6797
2021-02-26,361053,6818
2021-02-27,361606,6832
2021-02-28,361830,6832
2021-03-01,362327,6853
2021-03-02,362999,6874
2021-03-03,363699,6895
2021-03-04,364700,6923
2021-03-05,365869,6944
2021-03-06,366618,6958
2021-03-07,366821,6965
2021-03-08,367248,6972
2021-03-09,367794,6986
2021-03-10,368410,7007
2021-03-11,369061,7021
2021-03-12,369649,7035
2021-03-13,370104,7042
2021-03-14,370279,7049
2021-03-15,370636,7056
2021-03-16,371147,7070
2021-03-17,371616,7084
2021-03-18,372099,7098
2021-03-19,372659,7105
2021-03-20,373044,7112
2021-03-21,373170,7119
2021-03-22,373429,7119
2021-03-23,373947,7133
2021-03-24,374115,7133
total,1421014,20342
