,False,True
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,7,0
2021-01-03,14,0
2021-01-04,21,0
2021-01-05,84,7
2021-01-06,203,14
2021-01-07,315,21
2021-01-08,371,21
2021-01-09,462,21
2021-01-10,504,21
2021-01-11,525,21
2021-01-12,532,21
2021-01-13,539,21
2021-01-14,546,21
2021-01-15,546,21
2021-01-16,546,21
2021-01-17,546,21
2021-01-18,546,21
2021-01-19,546,21
2021-01-20,553,21
2021-01-21,553,21
2021-01-22,553,21
2021-01-23,553,21
2021-01-24,553,21
2021-01-25,553,21
2021-01-26,553,21
2021-01-27,560,21
2021-01-28,560,21
2021-01-29,637,28
2021-01-30,637,28
2021-01-31,637,28
2021-02-01,644,28
2021-02-02,672,28
2021-02-03,672,28
2021-02-04,672,28
2021-02-05,679,28
2021-02-06,686,28
2021-02-07,686,28
2021-02-08,686,28
2021-02-09,700,35
2021-02-10,714,35
2021-02-11,728,35
2021-02-12,875,42
2021-02-13,875,42
2021-02-14,875,42
2021-02-15,889,49
2021-02-16,903,49
2021-02-17,945,49
2021-02-18,966,49
2021-02-19,980,49
2021-02-20,1001,49
2021-02-21,1001,49
2021-02-22,1120,49
2021-02-23,1309,56
2021-02-24,1330,56
2021-02-25,1365,56
2021-02-26,1414,63
2021-02-27,1568,63
2021-02-28,1617,63
2021-03-01,1722,70
2021-03-02,2170,84
2021-03-03,2968,112
2021-03-04,3717,133
2021-03-05,4480,161
2021-03-06,4662,175
2021-03-07,4711,175
2021-03-08,5047,182
2021-03-09,5418,196
2021-03-10,6160,217
2021-03-11,7280,252
2021-03-12,8344,294
2021-03-13,8596,308
2021-03-14,8645,308
2021-03-15,9121,322
2021-03-16,11039,364
2021-03-17,13958,462
2021-03-18,17318,567
2021-03-19,19887,644
2021-03-20,20664,679
2021-03-21,20902,693
2021-03-22,22533,742
2021-03-23,25088,819
2021-03-24,27930,910
2021-03-25,27930,910
total,127295,3990
