,F,M
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,7,0
2020-12-23,7,0
2020-12-24,7,0
2020-12-25,7,0
2020-12-26,7,0
2020-12-27,7,0
2020-12-28,14,0
2020-12-29,14,7
2020-12-30,14,7
2020-12-31,14,7
2021-01-01,21,14
2021-01-02,35,28
2021-01-03,35,28
2021-01-04,42,35
2021-01-05,49,35
2021-01-06,56,35
2021-01-07,259,133
2021-01-08,1232,735
2021-01-09,3451,2086
2021-01-10,4298,2646
2021-01-11,5250,3241
2021-01-12,8554,5432
2021-01-13,11984,7581
2021-01-14,16520,10549
2021-01-15,21525,13573
2021-01-16,27090,17122
2021-01-17,29015,18312
2021-01-18,32753,20615
2021-01-19,37646,23807
2021-01-20,42602,26635
2021-01-21,54936,34629
2021-01-22,72597,46242
2021-01-23,88228,56357
2021-01-24,92680,59318
2021-01-25,99925,63784
2021-01-26,108689,69153
2021-01-27,115423,73297
2021-01-28,121842,77203
2021-01-29,127897,80605
2021-01-30,131859,82985
2021-01-31,133084,83706
2021-02-01,136045,85281
2021-02-02,139468,86968
2021-02-03,142744,88662
2021-02-04,146146,90468
2021-02-05,149751,92344
2021-02-06,152257,93695
2021-02-07,153391,94367
2021-02-08,155498,95480
2021-02-09,157843,96698
2021-02-10,160713,98147
2021-02-11,163240,99421
2021-02-12,165634,100639
2021-02-13,167132,101444
2021-02-14,167748,101724
2021-02-15,168700,102207
2021-02-16,169512,102620
2021-02-17,170345,103033
2021-02-18,171136,103418
2021-02-19,171836,103754
2021-02-20,172207,103950
2021-02-21,172340,104034
2021-02-22,172669,104209
2021-02-23,173215,104496
2021-02-24,173782,104748
2021-02-25,174370,105077
2021-02-26,174923,105357
2021-02-27,175189,105497
2021-02-28,175273,105525
2021-03-01,175525,105644
2021-03-02,175889,105840
2021-03-03,176267,106064
2021-03-04,176778,106330
2021-03-05,177345,106624
2021-03-06,177646,106820
2021-03-07,177709,106855
2021-03-08,177877,106960
2021-03-09,178157,107121
2021-03-10,178444,107296
2021-03-11,178696,107464
2021-03-12,179018,107667
2021-03-13,179249,107814
2021-03-14,179333,107856
2021-03-15,179494,107954
2021-03-16,179690,108052
2021-03-17,179858,108136
total,645512,471926
