,False,True
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,7,0
2020-12-21,7,0
2020-12-22,14,0
2020-12-23,14,0
2020-12-24,14,0
2020-12-25,14,0
2020-12-26,14,0
2020-12-27,14,0
2020-12-28,14,0
2020-12-29,21,0
2020-12-30,21,0
2020-12-31,21,0
2021-01-01,35,0
2021-01-02,63,0
2021-01-03,63,0
2021-01-04,77,0
2021-01-05,84,0
2021-01-06,98,0
2021-01-07,399,0
2021-01-08,1967,0
2021-01-09,5544,0
2021-01-10,6944,0
2021-01-11,8491,0
2021-01-12,13986,0
2021-01-13,19565,0
2021-01-14,27062,0
2021-01-15,35098,7
2021-01-16,44198,7
2021-01-17,47320,7
2021-01-18,53361,7
2021-01-19,61439,14
2021-01-20,69223,14
2021-01-21,89544,14
2021-01-22,118818,21
2021-01-23,144564,21
2021-01-24,151970,28
2021-01-25,163681,28
2021-01-26,177807,35
2021-01-27,188678,42
2021-01-28,199003,42
2021-01-29,208460,42
2021-01-30,214802,42
2021-01-31,216741,42
2021-02-01,221277,49
2021-02-02,226387,49
2021-02-03,231357,49
2021-02-04,236565,49
2021-02-05,242039,56
2021-02-06,245903,56
2021-02-07,247702,56
2021-02-08,250922,63
2021-02-09,254471,63
2021-02-10,258790,63
2021-02-11,262591,63
2021-02-12,266210,63
2021-02-13,268513,63
2021-02-14,269409,63
2021-02-15,270844,63
2021-02-16,272062,63
2021-02-17,273315,63
2021-02-18,274491,63
2021-02-19,275520,70
2021-02-20,276087,70
2021-02-21,276304,70
2021-02-22,276808,70
2021-02-23,277648,70
2021-02-24,278460,70
2021-02-25,279377,70
2021-02-26,280210,70
2021-02-27,280616,70
2021-02-28,280728,70
2021-03-01,281099,70
2021-03-02,281659,70
2021-03-03,282261,70
2021-03-04,283045,70
2021-03-05,283892,70
2021-03-06,284396,70
2021-03-07,284494,70
2021-03-08,284767,70
2021-03-09,285208,70
2021-03-10,285670,70
2021-03-11,286083,70
2021-03-12,286615,70
2021-03-13,286986,70
2021-03-14,287119,70
2021-03-15,287378,70
2021-03-16,287672,70
2021-03-17,287924,70
total,1117165,266
