,False,True
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,0,0
2021-01-01,7,0
2021-01-02,14,0
2021-01-03,14,0
2021-01-04,21,0
2021-01-05,35,0
2021-01-06,49,7
2021-01-07,77,14
2021-01-08,210,35
2021-01-09,385,56
2021-01-10,469,70
2021-01-11,630,112
2021-01-12,896,154
2021-01-13,1232,203
2021-01-14,1610,252
2021-01-15,2114,329
2021-01-16,2478,406
2021-01-17,2625,420
2021-01-18,2947,469
2021-01-19,3318,525
2021-01-20,3843,623
2021-01-21,4725,777
2021-01-22,6027,1043
2021-01-23,7021,1260
2021-01-24,7560,1358
2021-01-25,8393,1519
2021-01-26,9611,1750
2021-01-27,11144,2030
2021-01-28,12453,2289
2021-01-29,14049,2576
2021-01-30,15617,2898
2021-01-31,16345,3017
2021-02-01,17570,3297
2021-02-02,19131,3612
2021-02-03,21357,4053
2021-02-04,26523,5033
2021-02-05,33824,6447
2021-02-06,45451,8771
2021-02-07,52465,10094
2021-02-08,60956,11697
2021-02-09,71743,13846
2021-02-10,92442,17857
2021-02-11,118489,22904
2021-02-12,151690,29442
2021-02-13,203854,39641
2021-02-14,228277,44170
2021-02-15,257782,49525
2021-02-16,285887,54516
2021-02-17,311738,59136
2021-02-18,337372,63686
2021-02-19,359821,67564
2021-02-20,381787,71421
2021-02-21,391237,73003
2021-02-22,404572,75201
2021-02-23,415884,77175
2021-02-24,428456,79331
2021-02-25,441476,81487
2021-02-26,453691,83503
2021-02-27,462966,85008
2021-02-28,468755,85932
2021-03-01,473137,86653
2021-03-02,477603,87486
2021-03-03,482909,88382
2021-03-04,490630,89803
2021-03-05,498638,91301
2021-03-06,505806,92610
2021-03-07,507584,92883
2021-03-08,510426,93394
2021-03-09,513023,93856
2021-03-10,515207,94255
total,910301,163009
