,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2021-01-26,4585,77,273,7,21,28,35,525,154,35,273,21,49,7,21,70,1036,0,49,1134
2021-01-27,4599,84,273,7,21,28,35,525,154,35,273,21,56,7,21,70,1043,0,49,1141
2021-01-28,4627,84,273,7,21,28,35,539,161,35,273,21,56,7,21,70,1050,0,49,1155
2021-01-29,4697,84,280,7,21,28,35,560,168,42,273,21,56,7,21,77,1071,0,56,1169
2021-01-30,4767,84,287,7,21,28,35,574,168,42,280,21,56,7,21,77,1078,0,56,1183
2021-01-31,4809,84,287,7,21,28,35,588,175,42,280,21,56,7,21,77,1099,0,56,1211
2021-02-01,4844,84,294,7,21,28,35,595,175,42,287,21,56,7,21,77,1106,0,56,1211
2021-02-02,4858,84,294,14,21,28,35,595,175,42,287,21,56,14,21,77,1113,0,56,1218
2021-02-03,4921,84,301,14,21,28,35,609,182,42,287,21,56,14,21,77,1127,0,56,1232
2021-02-04,4984,84,301,14,21,28,35,616,189,42,287,21,63,14,21,77,1141,0,56,1246
2021-02-05,5026,84,308,14,21,28,35,616,189,42,294,28,63,14,21,77,1155,0,56,1260
2021-02-06,5033,84,308,14,21,28,35,616,189,42,294,28,63,14,21,77,1155,0,56,1260
2021-02-07,5047,84,308,14,21,28,35,623,189,42,294,28,63,14,21,84,1155,0,56,1267
2021-02-08,5082,84,308,14,21,28,42,623,189,42,301,28,63,14,21,84,1162,0,56,1274
2021-02-09,5145,84,315,14,21,28,42,637,196,42,308,28,63,14,21,84,1176,0,63,1288
2021-02-10,5243,84,322,14,21,28,42,651,196,42,308,28,63,14,21,84,1190,0,70,1302
2021-02-11,5334,91,329,14,21,28,42,658,203,42,315,28,70,14,21,91,1218,0,70,1323
2021-02-12,5418,91,336,14,21,28,42,672,210,42,322,28,70,14,21,91,1232,0,77,1344
2021-02-13,5481,91,336,14,21,28,42,679,210,42,322,28,70,14,21,91,1246,0,77,1358
2021-02-14,5495,91,336,14,28,28,42,679,210,42,322,28,70,14,21,91,1246,0,77,1365
2021-02-15,5537,91,343,14,28,28,49,679,210,42,329,28,70,14,21,98,1253,0,77,1379
2021-02-16,5635,91,350,14,28,28,49,693,217,42,336,28,70,14,21,98,1274,0,77,1400
2021-02-17,5761,98,357,14,28,28,49,707,224,49,336,28,70,14,21,98,1295,0,84,1428
2021-02-18,5894,98,357,14,28,28,49,735,238,49,343,35,77,14,28,98,1316,0,84,1456
2021-02-19,6041,105,371,14,28,35,49,756,245,49,350,35,84,14,28,105,1344,0,84,1484
2021-02-20,6118,105,371,14,28,35,49,763,245,49,357,35,84,14,28,105,1351,0,91,1498
2021-02-21,6216,105,378,14,28,35,49,770,252,49,364,35,84,14,28,105,1358,0,91,1512
2021-02-22,6370,105,392,14,35,35,49,791,252,49,385,35,84,21,28,105,1386,0,91,1554
2021-02-23,6671,105,420,14,35,35,56,826,266,49,406,35,91,21,35,105,1435,0,91,1617
2021-02-24,7105,112,448,14,35,42,63,875,273,49,441,35,98,21,35,119,1512,0,98,1729
2021-02-25,7623,119,483,14,35,49,63,945,287,56,490,42,105,28,35,126,1610,0,98,1848
2021-02-26,8120,126,518,14,42,49,63,1001,308,63,539,49,112,28,42,133,1687,0,105,1960
2021-02-27,8589,133,546,14,42,56,70,1050,322,70,567,49,119,28,42,140,1764,0,112,2058
2021-02-28,8869,133,560,14,49,56,70,1078,322,77,588,49,119,35,42,140,1813,0,112,2114
2021-03-01,9240,140,588,14,49,63,70,1099,336,77,609,56,133,35,42,147,1876,0,112,2198
2021-03-02,9905,147,630,21,49,63,77,1148,343,77,651,56,140,35,49,161,1988,0,126,2359
2021-03-03,10766,154,679,28,56,70,77,1211,357,84,693,63,161,42,49,175,2121,0,126,2569
2021-03-04,11627,168,728,28,56,70,84,1274,378,91,749,70,182,42,56,189,2254,0,126,2765
2021-03-05,12362,175,777,28,63,77,91,1337,399,98,805,77,203,49,63,196,2387,0,140,2898
2021-03-06,12824,182,812,35,63,77,91,1386,413,98,840,84,210,49,70,210,2478,0,140,3003
2021-03-07,12999,182,819,35,63,84,98,1393,413,98,854,84,217,56,70,210,2520,0,147,3052
2021-03-08,13671,189,861,35,70,84,98,1442,420,98,896,84,238,63,70,224,2646,0,154,3199
2021-03-09,14770,203,924,35,77,91,105,1533,448,105,966,98,266,70,77,238,2856,0,168,3437
2021-03-10,16107,224,1022,42,84,91,119,1624,476,126,1050,112,308,77,91,252,3101,0,175,3738
2021-03-11,17297,238,1092,42,84,105,133,1708,497,140,1113,126,329,77,91,266,3318,0,196,3983
2021-03-12,18473,252,1176,49,84,112,140,1799,511,154,1162,140,357,84,98,273,3514,0,203,4214
2021-03-13,19222,259,1218,49,91,112,147,1848,525,168,1204,147,364,91,98,280,3633,0,210,4389
2021-03-14,19558,266,1239,49,91,112,147,1876,532,168,1225,154,371,91,98,287,3696,0,217,4487
2021-03-15,20475,280,1309,49,98,119,161,1925,553,175,1267,161,399,98,105,301,3864,0,224,4704
2021-03-16,21987,301,1421,63,105,126,168,2037,581,182,1358,182,441,98,112,329,4144,0,238,5040
2021-03-17,23765,322,1533,70,112,140,182,2149,616,203,1463,196,497,105,119,357,4459,0,266,5446
2021-03-18,24836,329,1610,70,119,140,189,2240,644,210,1519,203,525,112,119,378,4669,0,273,5677
2021-03-19,24836,329,1610,70,119,140,189,2240,644,210,1519,203,525,112,119,378,4669,0,273,5677
total,1345561,14301,138432,9065,6818,5432,11886,66836,62573,25116,42903,26061,44275,13608,9772,23240,257726,0,16814,305739
