,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20
2020-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14
2021-01-06,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,49
2021-01-07,350,7,14,0,0,0,0,7,0,0,0,0,0,0,0,0,56,7,77
2021-01-08,434,7,21,0,0,0,0,7,0,0,0,0,0,0,0,0,70,7,84
2021-01-09,532,7,28,0,0,0,0,7,0,0,0,0,0,0,0,0,84,7,98
2021-01-10,651,7,28,0,0,0,0,7,0,0,0,0,0,0,0,0,98,7,119
2021-01-11,763,7,35,0,0,0,0,14,0,0,7,0,0,0,0,0,105,7,133
2021-01-12,791,7,35,0,0,0,0,14,0,0,7,7,0,0,0,0,105,7,133
2021-01-13,791,7,42,0,0,0,0,14,0,0,7,7,0,0,0,0,112,7,133
2021-01-14,805,7,42,0,0,0,0,14,0,0,7,7,0,0,0,0,112,7,140
2021-01-15,812,7,42,0,0,0,0,14,0,0,7,7,0,0,0,0,112,7,140
2021-01-16,812,7,42,0,0,0,0,14,0,0,7,7,0,0,0,0,112,7,140
2021-01-17,812,7,42,0,0,0,0,14,0,0,7,7,0,0,0,0,112,7,140
2021-01-18,819,7,42,0,0,0,0,14,0,0,7,7,0,0,0,0,112,7,140
2021-01-19,819,7,42,0,0,0,0,14,0,0,7,7,0,0,0,0,112,7,140
2021-01-20,847,14,42,0,0,0,0,14,0,0,7,7,0,0,0,0,119,7,140
2021-01-21,854,14,42,0,0,0,0,14,0,0,7,7,0,0,0,0,119,7,140
2021-01-22,854,14,42,0,0,0,0,14,0,0,7,7,0,0,0,0,119,7,140
2021-01-23,854,14,42,0,0,0,0,14,0,0,7,7,0,0,0,0,119,7,140
2021-01-24,854,14,42,0,0,0,0,14,0,0,7,7,0,0,0,0,119,7,140
2021-01-25,854,14,42,0,0,0,0,14,0,0,7,7,0,0,0,0,119,7,140
2021-01-26,861,14,42,0,0,0,0,14,0,0,7,7,0,0,0,0,119,7,140
2021-01-27,861,14,42,0,0,0,0,14,0,0,7,7,0,0,0,0,119,7,140
2021-01-28,882,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,119,7,147
2021-01-29,882,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,119,7,147
2021-01-30,882,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,119,7,147
2021-01-31,889,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,119,7,147
2021-02-01,889,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,119,7,147
2021-02-02,889,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,119,7,147
2021-02-03,889,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,119,7,147
2021-02-04,896,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,119,7,147
2021-02-05,910,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,126,7,147
2021-02-06,910,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,126,7,147
2021-02-07,910,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,126,7,147
2021-02-08,917,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,126,7,147
2021-02-09,931,14,42,0,0,0,0,14,0,0,7,7,0,0,0,7,126,7,147
2021-02-10,973,21,42,0,0,0,0,14,0,0,7,7,7,0,0,7,126,7,154
2021-02-11,987,21,42,0,0,0,0,14,0,0,7,7,7,0,0,7,133,7,154
2021-02-12,1050,21,49,0,0,0,0,21,0,0,7,7,7,0,0,7,168,7,161
2021-02-13,1064,21,49,0,0,0,0,21,0,0,7,7,7,0,0,7,168,7,175
2021-02-14,1064,21,49,0,0,0,0,21,0,0,7,7,7,0,0,7,168,7,175
2021-02-15,1078,21,49,0,0,0,0,21,0,0,7,7,7,0,0,7,168,7,182
2021-02-16,1085,21,49,0,0,0,0,21,0,0,7,7,7,0,0,7,168,7,182
2021-02-17,1099,21,49,0,0,0,0,21,0,0,7,7,7,0,0,7,175,7,189
2021-02-18,1106,21,49,0,0,0,0,21,0,0,14,7,7,0,0,7,182,7,189
2021-02-19,1127,21,49,0,0,0,0,21,0,0,14,7,7,0,0,7,182,7,196
2021-02-20,1134,21,49,0,0,0,0,21,0,0,14,7,7,0,0,7,182,7,196
2021-02-21,1134,21,49,0,0,0,0,21,0,0,14,7,7,0,0,7,182,7,196
2021-02-22,1141,21,49,0,0,0,0,21,0,0,14,7,7,0,0,7,182,7,196
2021-02-23,1267,21,49,0,0,0,0,21,0,0,14,14,7,0,0,7,182,7,203
2021-02-24,1463,35,63,0,0,0,0,21,0,0,14,21,7,0,0,14,189,14,245
2021-02-25,1582,35,63,0,0,0,0,21,0,0,14,28,14,0,0,14,210,14,294
2021-02-26,1659,35,77,0,0,0,0,21,0,0,14,28,14,0,0,14,217,14,308
2021-02-27,1673,35,77,0,0,0,0,21,0,0,14,28,14,0,0,14,217,14,308
2021-02-28,1673,35,77,0,0,0,0,21,0,0,14,28,14,0,0,14,217,14,308
2021-03-01,1701,42,77,0,0,0,0,21,0,0,14,28,14,0,0,14,224,14,308
2021-03-02,2037,42,77,0,0,0,0,28,0,0,14,28,14,0,0,14,259,14,399
2021-03-03,2611,56,98,0,0,0,7,56,7,0,28,42,21,7,0,21,322,42,532
2021-03-04,3738,70,161,7,0,0,7,63,7,7,28,49,28,7,0,21,518,63,756
2021-03-05,4956,91,266,7,0,0,14,70,7,7,28,63,28,7,0,35,693,84,952
2021-03-06,5411,105,280,7,0,0,14,70,7,7,35,70,35,7,7,35,770,91,1050
2021-03-07,5432,105,280,14,0,0,14,70,7,7,35,70,35,7,7,35,777,91,1050
2021-03-08,5642,112,294,14,0,0,14,77,7,14,42,84,42,14,7,35,791,91,1085
