,False,True
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,0,0
2020-12-11,0,0
2020-12-12,0,0
2020-12-13,0,0
2020-12-14,0,0
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,0,0
2021-01-01,14,0
2021-01-02,21,0
2021-01-03,21,0
2021-01-04,28,0
2021-01-05,42,0
2021-01-06,63,0
2021-01-07,91,0
2021-01-08,252,0
2021-01-09,441,0
2021-01-10,546,0
2021-01-11,742,7
2021-01-12,1043,14
2021-01-13,1414,14
2021-01-14,1834,28
2021-01-15,2415,35
2021-01-16,2842,42
2021-01-17,2996,49
2021-01-18,3360,56
2021-01-19,3780,63
2021-01-20,4389,77
2021-01-21,5418,91
2021-01-22,6958,112
2021-01-23,8162,119
2021-01-24,8806,126
2021-01-25,9779,133
2021-01-26,11221,147
2021-01-27,13006,161
2021-01-28,14574,168
2021-01-29,16429,196
2021-01-30,18305,210
2021-01-31,19159,217
2021-02-01,20636,224
2021-02-02,22491,252
2021-02-03,25123,287
2021-02-04,31199,343
2021-02-05,39844,434
2021-02-06,53704,532
2021-02-07,61971,595
2021-02-08,71974,686
2021-02-09,84819,777
2021-02-10,109347,945
2021-02-11,140203,1155
2021-02-12,179655,1449
2021-02-13,241619,1876
2021-02-14,270438,2016
2021-02-15,305207,2198
2021-02-16,338142,2415
2021-02-17,368431,2611
2021-02-18,398426,2807
2021-02-19,424578,2982
2021-02-20,450240,3143
2021-02-21,461195,3227
2021-02-22,476609,3353
2021-02-23,489790,3465
2021-02-24,504392,3591
2021-02-25,519456,3710
2021-02-26,533582,3822
2021-02-27,544278,3899
2021-02-28,550956,3934
2021-03-01,556003,3990
2021-03-02,561253,4046
2021-03-03,567385,4123
2021-03-04,576436,4228
2021-03-05,585879,4333
2021-03-06,594328,4431
2021-03-07,596351,4452
2021-03-08,599669,4494
2021-03-09,602735,4550
2021-03-10,605549,4606
2021-03-11,608160,4641
2021-03-12,612325,4704
2021-03-13,617435,4781
2021-03-14,620123,4809
2021-03-15,623546,4851
2021-03-16,626388,4893
2021-03-17,628509,4921
total,1064091,8981
