,F,M
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,7,0
2020-12-23,7,0
2020-12-24,7,0
2020-12-25,7,0
2020-12-26,7,0
2020-12-27,7,0
2020-12-28,14,0
2020-12-29,14,7
2020-12-30,14,7
2020-12-31,14,7
2021-01-01,21,14
2021-01-02,35,21
2021-01-03,35,21
2021-01-04,42,35
2021-01-05,42,35
2021-01-06,56,35
2021-01-07,259,133
2021-01-08,1225,721
2021-01-09,3409,2030
2021-01-10,4242,2590
2021-01-11,5180,3178
2021-01-12,8435,5348
2021-01-13,11830,7476
2021-01-14,16310,10416
2021-01-15,21259,13405
2021-01-16,26754,16933
2021-01-17,28665,18116
2021-01-18,32375,20398
2021-01-19,37212,23548
2021-01-20,42154,26362
2021-01-21,54418,34314
2021-01-22,72044,45899
2021-01-23,87612,55958
2021-01-24,92043,58912
2021-01-25,99267,63350
2021-01-26,108031,68726
2021-01-27,114744,72849
2021-01-28,121121,76713
2021-01-29,127127,80066
2021-01-30,131068,82432
2021-01-31,132286,83146
2021-02-01,135219,84700
2021-02-02,138621,86366
2021-02-03,141897,88053
2021-02-04,145250,89845
2021-02-05,148806,91700
2021-02-06,151305,93051
2021-02-07,152432,93723
2021-02-08,154504,94822
2021-02-09,156835,96026
2021-02-10,159670,97454
2021-02-11,162169,98714
2021-02-12,164542,99911
2021-02-13,166026,100709
2021-02-14,166642,100989
2021-02-15,167594,101472
2021-02-16,168399,101864
2021-02-17,169218,102277
2021-02-18,169995,102655
2021-02-19,170688,102984
2021-02-20,171066,103187
2021-02-21,171192,103264
2021-02-22,171521,103439
2021-02-23,172060,103726
2021-02-24,172606,103971
2021-02-25,173187,104293
2021-02-26,173733,104566
2021-02-27,173999,104706
2021-02-28,174076,104741
2021-03-01,174335,104853
2021-03-02,174685,105049
2021-03-03,175056,105266
2021-03-04,175560,105525
2021-03-05,176120,105819
2021-03-06,176421,106015
2021-03-07,176484,106050
2021-03-08,176645,106155
2021-03-09,176918,106316
2021-03-10,177219,106491
2021-03-11,177471,106659
2021-03-12,177814,106869
2021-03-13,178052,107016
2021-03-14,178136,107065
2021-03-15,178318,107163
2021-03-16,178549,107275
2021-03-17,178738,107380
2021-03-18,179025,107527
2021-03-19,179277,107660
2021-03-20,179473,107758
2021-03-21,179550,107793
2021-03-22,179683,107863
2021-03-23,179907,107968
2021-03-24,180166,108136
2021-03-25,180411,108304
2021-03-26,180663,108451
2021-03-27,180901,108619
2021-03-28,180999,108675
2021-03-29,181202,108766
2021-03-30,181412,108913
2021-03-31,181664,109074
2021-04-01,181895,109207
2021-04-02,182021,109326
2021-04-03,182098,109368
2021-04-04,182126,109382
2021-04-05,182140,109396
2021-04-06,182273,109501
2021-04-07,182518,109627
2021-04-08,182735,109774
2021-04-09,182973,109914
2021-04-10,183155,110040
2021-04-11,183232,110082
2021-04-12,183365,110152
2021-04-13,183498,110222
2021-04-14,183659,110320
2021-04-15,183834,110425
2021-04-16,183995,110516
2021-04-17,184079,110572
2021-04-18,184121,110593
2021-04-19,184212,110656
2021-04-20,184324,110719
2021-04-21,184436,110796
total,642362,469469
