,False,True
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,7,0
2020-12-28,7,0
2020-12-29,14,0
2020-12-30,28,0
2020-12-31,35,0
2021-01-01,42,0
2021-01-02,56,7
2021-01-03,56,7
2021-01-04,91,7
2021-01-05,203,21
2021-01-06,280,28
2021-01-07,497,63
2021-01-08,1225,147
2021-01-09,2142,252
2021-01-10,2576,322
2021-01-11,3493,455
2021-01-12,4606,616
2021-01-13,5684,770
2021-01-14,7350,1022
2021-01-15,10416,1477
2021-01-16,12901,1897
2021-01-17,13748,2051
2021-01-18,15379,2317
2021-01-19,17556,2688
2021-01-20,21091,3374
2021-01-21,34251,6020
2021-01-22,53165,9506
2021-01-23,79457,14203
2021-01-24,93688,16597
2021-01-25,108906,19229
2021-01-26,131299,22911
2021-01-27,155911,27251
2021-01-28,180859,31976
2021-01-29,216587,38479
2021-01-30,262304,45997
2021-01-31,285642,49392
2021-02-01,318325,54075
2021-02-02,363209,60417
2021-02-03,403746,66234
2021-02-04,467019,75971
2021-02-05,566923,91714
2021-02-06,697046,113302
2021-02-07,753473,121751
2021-02-08,810782,131173
2021-02-09,861903,139993
2021-02-10,903364,146678
2021-02-11,934528,152075
2021-02-12,967960,158214
2021-02-13,1003618,164724
2021-02-14,1014013,166292
2021-02-15,1024674,168084
2021-02-16,1032556,169365
2021-02-17,1039206,170352
2021-02-18,1046598,171367
2021-02-19,1054634,172361
2021-02-20,1065722,173537
2021-02-21,1069754,173915
2021-02-22,1075431,174489
2021-02-23,1082410,175217
2021-02-24,1089683,175875
2021-02-25,1101226,176736
2021-02-26,1113805,177555
2021-02-27,1127791,178381
2021-02-28,1134063,178717
2021-03-01,1141504,179151
2021-03-02,1150037,179697
2021-03-03,1159081,180327
2021-03-04,1171730,181321
2021-03-05,1186661,182413
2021-03-06,1201179,183393
2021-03-07,1205596,183645
2021-03-08,1210419,184023
2021-03-09,1215655,184443
2021-03-10,1220590,184877
2021-03-11,1224825,185262
2021-03-12,1229977,185752
2021-03-13,1236767,186305
2021-03-14,1239301,186522
2021-03-15,1242766,186858
2021-03-16,1246441,187194
2021-03-17,1249591,187523
2021-03-18,1252881,187831
2021-03-19,1256689,188174
2021-03-20,1261274,188580
2021-03-21,1263045,188734
2021-03-22,1265026,188909
2021-03-23,1267147,189126
2021-03-24,1268064,189224
2021-03-25,1268064,189224
total,2330111,335363
