,F,M
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,7,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,7,0
2021-01-03,7,0
2021-01-04,7,0
2021-01-05,14,7
2021-01-06,21,7
2021-01-07,245,84
2021-01-08,2065,791
2021-01-09,3962,1652
2021-01-10,4403,1862
2021-01-11,6657,2842
2021-01-12,10143,4235
2021-01-13,13314,5600
2021-01-14,17157,7203
2021-01-15,22211,9604
2021-01-16,25256,10941
2021-01-17,26516,11445
2021-01-18,29169,12663
2021-01-19,31598,13776
2021-01-20,33663,14875
2021-01-21,36855,16464
2021-01-22,42413,19306
2021-01-23,43946,20251
2021-01-24,44562,20580
2021-01-25,45003,20860
2021-01-26,45605,21266
2021-01-27,46144,21679
2021-01-28,46676,22078
2021-01-29,47229,22526
2021-01-30,47432,22687
2021-01-31,47488,22743
2021-02-01,47733,22953
2021-02-02,48027,23247
2021-02-03,48419,23625
2021-02-04,48972,23996
2021-02-05,49553,24381
2021-02-06,49840,24640
2021-02-07,49966,24717
2021-02-08,50260,24976
2021-02-09,50659,25333
2021-02-10,51289,25816
2021-02-11,51954,26411
2021-02-12,52647,26985
2021-02-13,52941,27195
2021-02-14,53011,27251
2021-02-15,53361,27559
2021-02-16,53683,27804
2021-02-17,54012,28063
2021-02-18,54362,28343
2021-02-19,54740,28616
2021-02-20,54880,28756
2021-02-21,54908,28784
2021-02-22,55006,28875
2021-02-23,55202,29036
2021-02-24,55433,29330
2021-02-25,55678,29547
2021-02-26,55895,29750
2021-02-27,55993,29883
2021-02-28,56049,29918
2021-03-01,56175,30072
2021-03-02,56350,30261
2021-03-03,56567,30457
2021-03-04,56805,30744
2021-03-05,57071,31073
2021-03-06,57225,31220
2021-03-07,57260,31255
2021-03-08,57358,31360
2021-03-09,57442,31479
2021-03-10,57554,31591
total,83398,47600
