,F,M
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,7,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,7,0
2021-01-03,14,0
2021-01-04,14,0
2021-01-05,14,7
2021-01-06,21,14
2021-01-07,238,91
2021-01-08,2044,812
2021-01-09,3948,1687
2021-01-10,4382,1897
2021-01-11,6636,2870
2021-01-12,10136,4270
2021-01-13,13314,5642
2021-01-14,17164,7252
2021-01-15,22225,9688
2021-01-16,25326,11032
2021-01-17,26600,11536
2021-01-18,29246,12782
2021-01-19,31696,13902
2021-01-20,33782,15022
2021-01-21,37037,16660
2021-01-22,42707,19586
2021-01-23,44282,20552
2021-01-24,44898,20895
2021-01-25,45353,21182
2021-01-26,45983,21609
2021-01-27,46557,22036
2021-01-28,47110,22456
2021-01-29,47712,22939
2021-01-30,47922,23128
2021-01-31,47985,23184
2021-02-01,48251,23401
2021-02-02,48566,23709
2021-02-03,48986,24115
2021-02-04,49560,24500
2021-02-05,50169,24899
2021-02-06,50477,25172
2021-02-07,50610,25249
2021-02-08,50925,25515
2021-02-09,51345,25900
2021-02-10,52003,26390
2021-02-11,52689,27013
2021-02-12,53410,27608
2021-02-13,53711,27832
2021-02-14,53781,27888
2021-02-15,54138,28196
2021-02-16,54467,28455
2021-02-17,54810,28735
2021-02-18,55167,29022
2021-02-19,55559,29295
2021-02-20,55699,29435
2021-02-21,55727,29470
2021-02-22,55832,29561
2021-02-23,56035,29736
2021-02-24,56273,30037
2021-02-25,56525,30254
2021-02-26,56749,30478
2021-02-27,56861,30611
2021-02-28,56917,30653
2021-03-01,57050,30814
2021-03-02,57232,31003
2021-03-03,57456,31220
2021-03-04,57701,31514
2021-03-05,57988,31864
2021-03-06,58142,32025
2021-03-07,58177,32060
2021-03-08,58289,32172
2021-03-09,58408,32319
2021-03-10,58562,32466
2021-03-11,58674,32592
2021-03-12,58849,32753
2021-03-13,58940,32879
2021-03-14,58975,32928
2021-03-15,59045,33019
2021-03-16,59185,33173
2021-03-17,59304,33313
2021-03-18,59458,33453
2021-03-19,59591,33586
2021-03-20,59654,33691
2021-03-21,59675,33726
2021-03-22,59724,33796
2021-03-23,59836,33894
2021-03-24,59941,33978
2021-03-25,60095,34097
2021-03-26,60249,34202
2021-03-27,60347,34279
2021-03-28,60389,34321
2021-03-29,60508,34398
2021-03-30,60606,34489
2021-03-31,60732,34587
2021-04-01,60830,34643
2021-04-02,60858,34657
2021-04-03,60886,34692
2021-04-04,60886,34699
2021-04-05,60893,34699
2021-04-06,60977,34755
2021-04-07,61047,34811
2021-04-08,61131,34860
2021-04-09,61243,34944
2021-04-10,61306,34986
2021-04-11,61334,35000
2021-04-12,61376,35035
2021-04-13,61446,35084
2021-04-14,61509,35140
2021-04-15,61579,35189
2021-04-16,61635,35231
2021-04-17,61656,35245
2021-04-18,61663,35245
2021-04-19,61691,35273
2021-04-20,61719,35301
2021-04-21,61754,35322
total,84966,48860
