,False,True
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,7,0
2020-12-24,7,0
2020-12-25,7,0
2020-12-26,7,0
2020-12-27,7,0
2020-12-28,7,0
2020-12-29,7,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,14,0
2021-01-02,14,0
2021-01-03,14,0
2021-01-04,14,0
2021-01-05,14,0
2021-01-06,28,7
2021-01-07,245,84
2021-01-08,2044,812
2021-01-09,3976,1659
2021-01-10,4431,1848
2021-01-11,6643,2863
2021-01-12,10087,4312
2021-01-13,13272,5684
2021-01-14,17143,7273
2021-01-15,22610,9303
2021-01-16,25823,10528
2021-01-17,27062,11074
2021-01-18,29792,12236
2021-01-19,32298,13300
2021-01-20,34664,14140
2021-01-21,38283,15414
2021-01-22,44562,17731
2021-01-23,46508,18326
2021-01-24,47229,18564
2021-01-25,47782,18753
2021-01-26,48566,19026
2021-01-27,49364,19222
2021-01-28,50134,19439
2021-01-29,50974,19677
2021-01-30,51303,19747
2021-01-31,51394,19775
2021-02-01,51765,19887
2021-02-02,52276,20006
2021-02-03,52934,20167
2021-02-04,53718,20342
2021-02-05,54488,20573
2021-02-06,54957,20685
2021-02-07,55125,20734
2021-02-08,55587,20860
2021-02-09,56231,21007
2021-02-10,57148,21245
2021-02-11,58226,21476
2021-02-12,59283,21735
2021-02-13,59724,21826
2021-02-14,59822,21847
2021-02-15,60354,21987
2021-02-16,60823,22099
2021-02-17,61327,22218
2021-02-18,61831,22358
2021-02-19,62356,22498
2021-02-20,62594,22540
2021-02-21,62650,22547
2021-02-22,62832,22568
2021-02-23,63147,22631
2021-02-24,63609,22701
2021-02-25,63994,22792
2021-02-26,64372,22855
2021-02-27,64596,22869
2021-02-28,64687,22883
2021-03-01,64953,22911
2021-03-02,65268,22967
2021-03-03,65653,23023
2021-03-04,66150,23072
2021-03-05,66703,23149
2021-03-06,66997,23170
2021-03-07,67067,23177
2021-03-08,67249,23212
2021-03-09,67487,23240
2021-03-10,67753,23275
2021-03-11,67963,23303
2021-03-12,68257,23352
2021-03-13,68453,23366
2021-03-14,68537,23366
2021-03-15,68684,23380
2021-03-16,68936,23415
2021-03-17,69160,23457
2021-03-18,69412,23499
2021-03-19,69643,23534
2021-03-20,69797,23541
2021-03-21,69853,23548
2021-03-22,69958,23562
2021-03-23,70126,23604
2021-03-24,70273,23646
2021-03-25,70483,23709
2021-03-26,70693,23758
2021-03-27,70840,23786
2021-03-28,70910,23800
2021-03-29,71057,23842
2021-03-30,71211,23884
2021-03-31,71407,23912
2021-04-01,71519,23954
2021-04-02,71547,23968
2021-04-03,71596,23982
2021-04-04,71603,23982
2021-04-05,71610,23982
2021-04-06,71715,24017
2021-04-07,71799,24052
2021-04-08,71904,24094
2021-04-09,72058,24129
2021-04-10,72135,24150
2021-04-11,72170,24164
2021-04-12,72240,24178
2021-04-13,72324,24206
2021-04-14,72415,24234
2021-04-15,72492,24269
2021-04-16,72569,24297
2021-04-17,72597,24304
2021-04-18,72611,24304
2021-04-19,72646,24318
2021-04-20,72688,24325
2021-04-21,72730,24346
total,100219,33607
