,False,True
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,0,14
2021-01-01,0,14
2021-01-02,0,14
2021-01-03,0,14
2021-01-04,7,21
2021-01-05,7,91
2021-01-06,35,210
2021-01-07,63,322
2021-01-08,77,371
2021-01-09,98,455
2021-01-10,105,497
2021-01-11,112,511
2021-01-12,119,518
2021-01-13,119,518
2021-01-14,119,525
2021-01-15,119,525
2021-01-16,119,525
2021-01-17,119,525
2021-01-18,119,525
2021-01-19,119,525
2021-01-20,119,532
2021-01-21,119,532
2021-01-22,119,532
2021-01-23,119,532
2021-01-24,119,532
2021-01-25,119,532
2021-01-26,119,532
2021-01-27,119,532
2021-01-28,119,532
2021-01-29,126,609
2021-01-30,126,609
2021-01-31,126,609
2021-02-01,126,623
2021-02-02,133,637
2021-02-03,133,644
2021-02-04,133,644
2021-02-05,133,644
2021-02-06,133,644
2021-02-07,133,644
2021-02-08,133,651
2021-02-09,133,658
2021-02-10,133,665
2021-02-11,133,679
2021-02-12,147,812
2021-02-13,147,812
2021-02-14,147,812
2021-02-15,154,833
2021-02-16,154,847
2021-02-17,154,882
2021-02-18,154,903
2021-02-19,161,917
2021-02-20,161,938
2021-02-21,161,938
2021-02-22,175,1050
2021-02-23,182,1225
2021-02-24,189,1246
2021-02-25,189,1281
2021-02-26,196,1337
2021-02-27,217,1477
2021-02-28,224,1512
2021-03-01,231,1617
2021-03-02,301,2023
2021-03-03,399,2751
2021-03-04,518,3430
2021-03-05,623,4116
2021-03-06,651,4291
2021-03-07,658,4333
2021-03-08,721,4613
2021-03-09,770,4942
2021-03-10,875,5621
2021-03-11,1015,6657
2021-03-12,1155,7658
2021-03-13,1183,7903
2021-03-14,1197,7959
2021-03-15,1253,8435
2021-03-16,1498,10311
2021-03-17,1869,13104
2021-03-18,2324,16338
2021-03-19,2688,18795
2021-03-20,2807,19565
2021-03-21,2835,19789
2021-03-22,3080,21364
2021-03-23,3479,24108
2021-03-24,3997,27664
2021-03-25,4781,32893
2021-03-26,5390,37135
2021-03-27,5873,40432
2021-03-28,5999,41328
2021-03-29,6398,44240
2021-03-30,7035,48748
2021-03-31,7574,52948
2021-04-01,7980,56378
2021-04-02,8106,57120
2021-04-03,8225,57995
2021-04-04,8225,58030
2021-04-05,8260,58191
2021-04-06,8603,60767
2021-04-07,9037,64022
2021-04-08,9478,67158
2021-04-09,9975,70490
2021-04-10,10206,72177
2021-04-11,10255,72653
2021-04-12,10486,74256
2021-04-13,10682,76048
2021-04-14,10920,78218
2021-04-15,11200,80521
2021-04-16,11389,82110
2021-04-17,11473,82733
2021-04-18,11501,82915
2021-04-19,11564,83496
2021-04-20,11627,84105
2021-04-21,11704,84777
total,16933,116893
