,F,M
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,7,0
2021-01-03,14,7
2021-01-04,21,7
2021-01-05,70,35
2021-01-06,161,84
2021-01-07,245,133
2021-01-08,287,161
2021-01-09,343,203
2021-01-10,385,224
2021-01-11,399,231
2021-01-12,399,231
2021-01-13,399,238
2021-01-14,406,238
2021-01-15,406,238
2021-01-16,406,238
2021-01-17,406,238
2021-01-18,406,238
2021-01-19,406,238
2021-01-20,406,238
2021-01-21,413,238
2021-01-22,413,238
2021-01-23,413,238
2021-01-24,413,238
2021-01-25,413,238
2021-01-26,413,238
2021-01-27,413,238
2021-01-28,413,238
2021-01-29,469,266
2021-01-30,469,266
2021-01-31,469,266
2021-02-01,476,266
2021-02-02,497,280
2021-02-03,497,280
2021-02-04,497,280
2021-02-05,497,280
2021-02-06,497,280
2021-02-07,497,280
2021-02-08,497,280
2021-02-09,504,287
2021-02-10,511,287
2021-02-11,525,287
2021-02-12,644,322
2021-02-13,644,322
2021-02-14,644,322
2021-02-15,658,329
2021-02-16,672,329
2021-02-17,693,343
2021-02-18,707,357
2021-02-19,721,357
2021-02-20,728,371
2021-02-21,728,371
2021-02-22,819,406
2021-02-23,952,462
2021-02-24,966,469
2021-02-25,994,476
2021-02-26,1022,511
2021-02-27,1134,560
2021-02-28,1169,567
2021-03-01,1239,616
2021-03-02,1561,763
2021-03-03,2135,1015
2021-03-04,2716,1232
2021-03-05,3290,1456
2021-03-06,3423,1512
2021-03-07,3465,1526
2021-03-08,3703,1631
2021-03-09,3976,1743
2021-03-10,4501,1988
2021-03-11,5327,2345
2021-03-12,6111,2702
2021-03-13,6293,2793
2021-03-14,6349,2807
2021-03-15,6734,2954
2021-03-16,8232,3570
2021-03-17,10402,4571
2021-03-18,12943,5719
2021-03-19,14889,6594
2021-03-20,15477,6888
2021-03-21,15666,6965
2021-03-22,16877,7567
2021-03-23,19068,8526
2021-03-24,21882,9772
2021-03-25,26124,11550
2021-03-26,29442,13083
2021-03-27,32081,14224
2021-03-28,32809,14518
2021-03-29,35070,15575
2021-03-30,38542,17241
2021-03-31,41846,18676
2021-04-01,44464,19887
2021-04-02,45066,20160
2021-04-03,45738,20482
2021-04-04,45766,20496
2021-04-05,45892,20559
2021-04-06,47901,21469
2021-04-07,50358,22708
2021-04-08,52745,23891
2021-04-09,55265,25200
2021-04-10,56504,25879
2021-04-11,56847,26068
2021-04-12,58058,26684
2021-04-13,59290,27433
2021-04-14,60809,28329
2021-04-15,62426,29295
2021-04-16,63546,29953
2021-04-17,63959,30247
2021-04-18,64078,30338
2021-04-19,64463,30597
2021-04-20,64855,30884
2021-04-21,65296,31185
total,84966,48860
