,False,True
2020-12-30,7,0
2020-12-31,21,0
2021-01-01,21,0
2021-01-02,35,0
2021-01-03,42,0
2021-01-04,63,0
2021-01-05,140,7
2021-01-06,252,21
2021-01-07,616,56
2021-01-08,917,91
2021-01-09,1260,126
2021-01-10,1519,154
2021-01-11,1743,182
2021-01-12,1778,182
2021-01-13,1806,189
2021-01-14,1813,189
2021-01-15,1827,189
2021-01-16,1834,189
2021-01-17,1834,189
2021-01-18,1834,189
2021-01-19,1855,189
2021-01-20,1855,189
2021-01-21,1862,189
2021-01-22,1862,189
2021-01-23,1869,189
2021-01-24,1876,189
2021-01-25,1876,189
2021-01-26,1876,189
2021-01-27,1876,189
2021-01-28,1876,189
2021-01-29,1897,196
2021-01-30,1939,196
2021-01-31,1974,203
2021-02-01,1988,203
2021-02-02,1995,203
2021-02-03,2009,203
2021-02-04,2016,203
2021-02-05,2030,210
2021-02-06,2030,210
2021-02-07,2037,210
2021-02-08,2037,210
2021-02-09,2051,210
2021-02-10,2142,217
2021-02-11,2177,224
2021-02-12,2226,231
2021-02-13,2261,231
2021-02-14,2261,238
2021-02-15,2275,238
2021-02-16,2373,266
2021-02-17,2429,280
2021-02-18,2471,280
2021-02-19,2534,294
2021-02-20,2555,294
2021-02-21,2569,294
2021-02-22,2590,301
2021-02-23,2653,315
2021-02-24,2744,315
2021-02-25,2828,322
2021-02-26,3017,350
2021-02-27,3220,385
2021-02-28,3276,385
2021-03-01,3332,392
2021-03-02,3514,413
2021-03-03,3878,476
2021-03-04,4410,546
2021-03-05,5082,630
2021-03-06,5355,665
2021-03-07,5376,665
2021-03-08,5481,679
2021-03-09,5670,707
2021-03-10,6769,826
2021-03-11,7756,973
2021-03-12,8680,1099
2021-03-13,9373,1190
2021-03-14,9534,1211
2021-03-15,9744,1239
2021-03-16,10724,1400
2021-03-17,12432,1659
total,771834,94332
