,F,M
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,7,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,7,0
2021-01-03,7,0
2021-01-04,7,0
2021-01-05,14,7
2021-01-06,21,7
2021-01-07,238,84
2021-01-08,2044,791
2021-01-09,3927,1659
2021-01-10,4368,1862
2021-01-11,6608,2842
2021-01-12,10094,4235
2021-01-13,13272,5607
2021-01-14,17108,7210
2021-01-15,22127,9604
2021-01-16,25172,10941
2021-01-17,26446,11445
2021-01-18,29078,12656
2021-01-19,31493,13776
2021-01-20,33551,14868
2021-01-21,36743,16464
2021-01-22,42280,19299
2021-01-23,43813,20244
2021-01-24,44429,20573
2021-01-25,44877,20853
2021-01-26,45486,21259
2021-01-27,46032,21672
2021-01-28,46564,22078
2021-01-29,47124,22526
2021-01-30,47327,22687
2021-01-31,47390,22743
2021-02-01,47635,22953
2021-02-02,47936,23247
2021-02-03,48335,23632
2021-02-04,48888,24003
2021-02-05,49476,24388
2021-02-06,49763,24647
2021-02-07,49889,24724
2021-02-08,50190,24983
2021-02-09,50589,25347
2021-02-10,51219,25830
2021-02-11,51884,26432
2021-02-12,52577,27006
2021-02-13,52871,27216
2021-02-14,52941,27272
2021-02-15,53291,27580
2021-02-16,53606,27825
2021-02-17,53942,28091
2021-02-18,54292,28371
2021-02-19,54677,28637
2021-02-20,54817,28784
2021-02-21,54845,28805
2021-02-22,54943,28896
2021-02-23,55139,29064
2021-02-24,55370,29358
2021-02-25,55615,29575
2021-02-26,55839,29778
2021-02-27,55937,29911
2021-02-28,56000,29953
2021-03-01,56126,30107
2021-03-02,56301,30289
2021-03-03,56518,30492
2021-03-04,56756,30786
2021-03-05,57036,31122
2021-03-06,57190,31276
2021-03-07,57225,31311
2021-03-08,57330,31416
2021-03-09,57442,31549
2021-03-10,57589,31696
2021-03-11,57687,31808
2021-03-12,57855,31969
2021-03-13,57932,32088
2021-03-14,57967,32137
2021-03-15,58030,32214
2021-03-16,58149,32354
2021-03-17,58254,32466
total,83433,47698
