,F,M
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,14,0
2021-01-03,14,0
2021-01-04,28,7
2021-01-05,119,56
2021-01-06,322,175
2021-01-07,588,294
2021-01-08,693,364
2021-01-09,854,448
2021-01-10,980,518
2021-01-11,1099,574
2021-01-12,1127,581
2021-01-13,1134,581
2021-01-14,1162,595
2021-01-15,1169,595
2021-01-16,1169,595
2021-01-17,1169,595
2021-01-18,1169,602
2021-01-19,1176,602
2021-01-20,1204,609
2021-01-21,1204,609
2021-01-22,1211,616
2021-01-23,1211,616
2021-01-24,1211,616
2021-01-25,1218,616
2021-01-26,1218,616
2021-01-27,1218,616
2021-01-28,1232,623
2021-01-29,1288,651
2021-01-30,1295,651
2021-01-31,1302,651
2021-02-01,1309,651
2021-02-02,1323,658
2021-02-03,1323,672
2021-02-04,1330,672
2021-02-05,1344,672
2021-02-06,1358,686
2021-02-07,1358,686
2021-02-08,1365,686
2021-02-09,1372,700
2021-02-10,1421,714
2021-02-11,1456,721
2021-02-12,1652,784
2021-02-13,1673,791
2021-02-14,1673,791
2021-02-15,1701,812
2021-02-16,1722,812
2021-02-17,1764,833
2021-02-18,1785,854
2021-02-19,1820,868
2021-02-20,1841,882
2021-02-21,1841,882
2021-02-22,1925,924
2021-02-23,2170,1022
2021-02-24,2394,1099
2021-02-25,2604,1197
2021-02-26,2716,1274
2021-02-27,2835,1330
2021-02-28,2870,1344
2021-03-01,2968,1400
2021-03-02,3682,1694
2021-03-03,4928,2247
2021-03-04,6685,3017
2021-03-05,8624,3955
2021-03-06,9163,4298
2021-03-07,9219,4319
2021-03-08,9723,4529
2021-03-09,10549,4900
2021-03-10,12446,5789
2021-03-11,14560,6720
2021-03-12,16226,7413
2021-03-13,16786,7707
2021-03-14,16849,7721
2021-03-15,17801,8155
2021-03-16,20741,9401
2021-03-17,25368,11417
2021-03-18,28833,13013
2021-03-19,31675,14455
2021-03-20,32466,14812
2021-03-21,32704,14938
2021-03-22,34132,15638
2021-03-23,36911,16793
2021-03-24,38073,17283
2021-03-25,38087,17290
total,191842,110250
